driver_count_bin	adj_passenger_density
0	5.7654828747270725
0	2.1140286078576547
0	2.4565833429957227
0	3.2034430389547213
0	0.9470191002599313
1	0.0
0	0.6971917548294059
0	2.9853925670522528
0	2.7553412089520095
0	2.837623192416019
0	3.2920660274946227
1	0.0
1	0.0
0	3.1828861451477573
1	0.0
0	9.151588037766318
1	0.0
0	3.088829167005727
1	0.0
2	0.0
1	0.0
0	4.243852639546101
1	0.0
1	0.0
0	1.9144757271985717
0	2.446485829337844
0	14.172991106059884
1	0.0
0	8.253976519064999
0	17.23893536884734
0	10.381729496874662
0	12.348348218219748
0	10.224324353806217
0	12.9582679004296
0	27.843587942471682
0	20.954434056901228
0	9.827706141287605
0	14.64227927193686
0	118.95259177644725
0	16.626887892975972
1	0.0
0	125.23242057403677
0	36328.890061819766
1	0.0
0	13.877304654161742
0	6.003181168031246
1	0.0
0	12.22325387445237
0	7.002986202905224
0	276.64324552050346
0	21.43804035806849
1	15.89540773499615
1	0.0
0	9.417289758867732
0	20.029028048637628
0	12.913230900315545
0	128.31850902420425
1	0.0
0	647.195371430647
1	0.0
0	53.78036283867302
1	3748.427794739998
0	15.359473372493877
0	28.397180263181802
0	6077.561910690616
1	0.0
0	3.643016397613292
0	2.671131692149848
1	0.0
0	3.3857217850817416
0	3.436691285080117
1	0.0
0	3.9580067528738043
0	6.477933415753413
0	1.2961627554864543
1	0.0
0	64.39354958814585
0	45.91793828506866
0	38.13680193854148
0	22.360900201003993
1	0.0
0	10.628611156706699
1	0.0
2	0.0
1	1.7908624888033966
1	0.0
0	1.7656751302757552
1	0.0
0	9.11798127949537
1	0.0
0	6.029846168892947
0	2.2008880289389867
1	0.0
0	2.67468714601905
0	1.101027299440988
1	0.0
0	9.351036115244515
0	2.54695468936645
0	6.339567624164704
1	0.0
0	22.211968863460356
0	38.19257290222477
0	14.192205807086953
0	61.95930512159153
0	10.925117751576018
0	38.809963435008314
0	10.702841686871611
0	16.708790519964438
1	0.0
0	0.2533401273190267
1	0.2199680611700791
0	5.523581182662639
0	2.259022543558406
0	2.3535127623904333
0	7.273426452705409
0	3.145762467086163
0	1.918259989989356
1	2.155847556265473
0	0.3339698808719077
0	56.97174013069521
0	21.841053337315138
0	20.99467590087646
0	23.413998192288307
0	33.53605921540859
0	160.62272452722064
0	2.2227289331681543
0	1.8903210178093317
1	11.711970703171716
1	0.0
1	5.25793926776665
0	2.2629273705502446
1	0.0
0	6.175730810093108
1	0.0
0	5.480481366999537
1	0.0
1	10.77364152661883
0	6.954643763326157
0	5.774625864489101
2	5.058856028861354
0	2.1380358834690365
0	3.441551678149342
0	5.135004607736683
2	54.19024583090069
0	2.5852489915517434
2	4.3562140537179275
0	2.6672926800074706
0	3.3923360889868985
2	5.392788613216976
3+	3.285441673412333
0	10.25820962805833
2	1.3673277318529655
0	13.16509688273267
2	0.0
0	0.9911043921008522
0	13.363205286753063
0	1.868984210442808
0	1.9335552393463233
1	0.0
0	4.394216276424041
0	2.8035326544339108
1	0.0
0	1.7913005669690243
1	0.0
1	0.0
0	17.303420609026194
1	0.0
1	0.0
0	14.741224004617253
0	59.852568266307
0	28.152319963385768
0	15.698226822923203
0	13.490818440838433
0	1.5488776752705946
0	2.730577916842763
0	0.5939489686469696
1	0.5157090763703494
0	2.8877627897779066
0	11.331148794799127
0	5.478844440703915
0	2.758873007431171
0	4.2630871250350815
0	10.70296692955179
0	5.317762657388148
2	3.7907440270748216
0	2.0564099617890497
0	0.7829832107616663
0	0.5538814043705306
0	3.7597008160834635
0	0.6445354859830219
0	0.5556694731572197
0	2.0810685397689266
1	0.0
0	2.5401764599332943
0	2.6780006351550014
2	0.0
0	68.90131399428115
2	0.0
1	237.16263070138385
0	8.85734457668159
0	0.49904775623758096
0	2.8153206462494684
0	6.142201688512583
1	0.0
2	0.0
0	5.911884587012173
0	3.1054401247280894
0	2.8766213386351898
1	0.0
0	7.537439641963717
0	1.293233352513201
0	3.9877906129925593
0	2.338176862950596
0	2.2227703239598875
0	3.3957141627125655
0	2.272211649543796
0	1.7357371444378604
0	3.7888778109954613
1	0.0
0	1.8447180425013383
0	4.114588395299289
0	12.687669203099318
0	7.439210694464065
0	11.78671655635796
1	0.0
0	3.4336487621560643
0	1.6585398044381192
0	5.548985109314953
0	2.851791427478899
0	6.093356502254079
0	4.626423458054366
0	6.344446167768018
0	19.543406360968945
0	2.4366244712642593
0	4.707806714070751
0	0.6562888754113466
0	4.047440644321144
0	8.756260866477804
0	1.5040125933183262
0	13.86861193137789
0	15.027901650808916
0	6.3515018403404415
0	6.071500629568333
0	6.24065594202803
2	0.0
0	3.659108200351322
0	4.0582544418424
1	0.0
0	42.767389598989766
0	18.673371829044786
1	5.02028473410034
0	3.977080070946594
1	0.0
0	5.920868178316057
0	3.7732340870853727
0	5.817537663972754
0	1.6213301214796871
1	0.0
0	12.942410227618632
1	0.0
0	8.002905117383069
0	3.718800082858934
0	2.1305869892840374
0	3.7206250008359656
0	15.71704081292578
0	10.535010358077807
0	195.6741128871287
0	3.268048387818981
0	1.0355819083965319
1	0.0
0	76.39342210038251
0	3.125021737749774
1	0.0
0	4.110129242355825
0	1.2383006177289668
0	1.3552215911279903
0	1.23496715342778
0	1.0271742937099329
1	0.0
0	1.7016175061857441
0	1.216696566117362
0	0.7139748470084829
0	1.3196198246247373
1	4.852246155707557
1	0.0
0	29.66877094345143
0	33.08765291339352
0	29.911378461238264
0	14.21751396266771
0	38.81258288672325
0	37.101559183250174
0	38.13522881770937
0	165.00403147317417
0	17.71362122116149
0	1.054339122440314
0	1.1276122579521162
0	1.6811227216697582
1	0.0
0	2.1295505773718983
0	29.345598497659658
0	3.1321546957096995
1	0.0
1	0.0
0	77.11633257058892
0	1.1512886710365857
1	0.0
0	2.7856871771181178
0	1.7654617684537903
0	2.2728177555583557
0	3.4584684632072715
0	0.9777136949731368
0	1.5079743330143964
1	0.0
0	8.671599883486401
0	20.808762952636098
1	0.0
0	6.750124054818726
0	31.27004836997194
0	356.6849315341071
0	12.161928677855958
0	9.017559998468096
1	18.24550121058922
1	0.0
1	234.1602364706462
1	0.0
3+	272.4748869645815
0	25.00107944870323
0	0.3213793517805522
0	0.1860297291744396
0	3.1250743160274634
0	4.087441230175243
0	2.437513434425852
0	1.9903950576604617
1	3.0756136731159285
0	3.6337314158613276
0	1.1399920414572633
1	0.0
0	1.4836015334681103
1	0.42366373209279207
1	22.464664557288714
0	18.10443571088164
1	0.0
0	127.23376111712703
1	0.0
0	3.205237775809535
1	640.7915161271023
0	6.1439030174993485
0	1.6537367414164397
0	6.7377846746095535
0	6.643519160256643
1	0.0
1	0.0
1	0.0
0	11.126729648460968
0	12.154314443942662
0	6.220688194675495
0	1.5115393211549335
0	6.020035569683087
0	8.794825264875877
1	0.0
0	4.944472078558736
1	3.1251021340727796
0	6.323113434246765
0	162.29992477648435
0	46.563363755504575
1	34.31376502135379
0	2.0936018696501617
0	3.4230855886109675
0	2.8450021411457076
0	0.7075289784191696
1	0.0
0	0.9477687774562048
0	19.05902211075842
0	76.85948629858336
0	6.088824586880078
0	8.128297781609062
0	14.69603128561206
0	9.313781387898018
0	35.117469427870226
0	4.151280599848063
0	11.384686314310391
0	3.4884706697281085
0	3.2314289648786994
0	14.969641922914098
0	13.738448416957754
0	1.3647807627336392
1	0.0
0	7.508281056806813
0	2.889691442631596
0	3.7286808377141747
1	0.0
0	2.4278440427632395
0	12.248089056486625
0	33.21697324568085
0	7.017214855841578
0	21.37335633257644
0	4.9080442095080885
0	3.2992713257227004
0	2.412281343928507
0	0.8206103870340765
0	10.934350070269588
1	0.0
2	0.0
0	6.5056343279083615
0	58.70867771515219
0	7.482125665617139
1	0.0
0	5.697947758610683
2	0.0
0	2.4909846932887234
0	2.9601604298804776
1	0.0
0	1.457974015221291
1	0.0
0	2.484170273255335
1	0.0
0	84.22028792927816
0	65.50708160225541
0	48.11876401318722
0	0.3281244254976332
0	0.7222498357525937
0	5.497872070802632
2	3.2645338423477486
0	4.222873426539364
1	0.0
0	11.72241607468537
0	13.115428828166676
1	0.0
1	0.0
0	0.9361806695672303
0	0.8128591746158174
0	4.551683469110452
0	12.757231712354796
0	10.362886768479063
0	11.341167014312905
0	2.2511233676917635
1	7.966613224946892
0	3.241307513872754
0	1.2341359025853351
0	40.378559439846526
0	18.012633720957876
0	10.319856457330177
0	50.228253512489026
1	0.0
1	0.0
0	5.94347641762678
1	0.0
1	0.0
0	0.9528060654157302
0	0.4136472676053025
0	4.3945494395451705
1	0.0
0	4.039900176313078
0	2.5348345940901313
1	2.0270225738210086
0	0.6280263050476173
0	0.9958574961025072
1	0.0
0	0.7745843651850811
0	4.324227463260274
1	0.0
1	0.0
0	1.6018503642400488
0	6.038263376045859
0	1.54118770121044
0	1.3932402135435504
0	2.207455624852486
1	0.0
0	2.8431679537878516
1	0.0
0	5.4641275660547475
0	4.273817454714902
0	1.539258398541161
1	0.0
0	8.602805198229412
0	13.867115889171219
0	5.898194319154511
2	18.289463665533944
2	0.0
0	28.916988760052696
0	13.393146152435481
0	62.04394535738766
1	0.0
0	9.437783200472001
0	25.084479891606083
0	9.915102437425201
0	8.244449835350975
0	1.7533338428863352
1	19.856349387291477
1	15.376967284136455
0	6.721693578737609
0	163.5669972152535
1	0.0
0	8.589594803606252
0	6.386278062548542
0	19.692609736904714
1	0.0
0	7.31769422762602
1	0.0
0	18.644966436315865
0	20.793519866479635
0	23.826181511151265
0	1.5537069868370723
0	0.7987853940001715
1	0.0
0	9.118636842484586
0	130.91898420455934
0	10.529936008188436
0	1201.9284997034201
1	0.0
0	21.395698199253765
0	47.72246462153392
0	27.34130901197597
1	0.0
0	2.288801133133652
1	0.0
0	8.060740101081766
0	5.222068734617706
1	0.0
0	3.2328207127266433
1	0.0
0	17.278267713572678
0	8.573929731947693
1	0.0
0	7.826087951519897
1	0.0
1	0.0
0	17.304737640680415
1	27.894017912251158
0	8.568698346599621
1	49.052894263832506
0	45.41470717934555
0	24.2363242919398
0	12.065217920948385
0	4.490102840696757
0	20.800467054306104
0	1.7503212857252177
1	0.0
0	4.329329866756778
0	2.6859887196110073
1	0.0
0	6.809106828537929
1	0.0
0	1.604431268327862
0	1.3930822531335523
0	17.490727695599738
0	11.593313021620341
1	0.0
0	13.84854231947707
0	4.0221565116256475
0	3.413305726203405
0	3.172602729112017
0	16.05357668398261
0	20.514675276151063
0	179.1229696331906
0	3.0118945116592695
1	0.0
0	0.9622160701166403
1	0.0
1	0.0
1	0.0
2	0.7253876869328562
0	2.8504916463808194
0	2.806962629384017
0	6.125601350594472
2	0.0
1	0.0
0	6.452055240309154
1	0.0
1	0.0
0	108.99288864959567
0	13.567756958441617
1	0.0
1	0.0
1	0.0
1	0.0
0	1.1080937796965544
0	28.10683736392444
1	0.0
0	19.15451330296098
0	18.866468906788757
0	4.249453137805665
1	0.0
0	730.1531934558251
0	104.74030717766011
2	0.0
0	3.93160714392871
1	0.0
1	9.93972556067813
2	18.962584524601063
0	129.0531190331482
0	10.379862732152562
0	148.09981787973265
0	5.197078255111767
1	0.0
1	0.0
0	70.23103450026423
0	4.4813881025993565
0	6.418728469258141
1	0.0
0	0.6804796618096011
1	0.0
0	5.230867758177161
0	9.892236076175422
0	2.854767675892389
0	2.8953376465174103
0	14.347562033560479
1	2.1331789193487594
0	2.018575420840993
1	0.0
0	3.5652490447228464
1	0.0
1	25.953603197956806
1	0.0
0	1.8398369707541748
1	0.0
0	4.702211695134321
1	0.0
0	4.345736410059364
0	4.846517513758983
0	14.944632389439423
0	262.3283021017499
0	8.330047537979313
1	0.0
0	1.9995551855316918
0	14.704783793918859
0	0.3740628243882605
1	0.3247881616988111
0	2.4219176175346773
0	2.0389252975731202
0	3.565535994717457
0	4.078356019116015
0	1.7223794170373012
1	1.5915805253221469
1	0.49311460533940593
0	253.12392650387034
0	0.8925729046300552
0	0.5507918632321299
1	0.0
0	0.5372726129708433
0	3.35361573184927
0	2.7880837109059935
3+	8.207675380300579
1	5.491622989107576
1	7.602528245589148
1	5.2343087742044965
1	9.128982664852195
0	12.998537673852084
0	2.752598229287263
0	14.907910961673092
1	2.6791579559892313
0	160.88668938809658
0	267.24648522543345
1	0.0
0	29.135562563446264
0	7.008047020661292
0	12.670608414433719
0	12.045218997924364
1	0.0
0	2.6608320092663
1	0.0
0	0.23842091958326195
0	0.5247993036417077
0	2.2099167745804524
0	3.231337946175695
0	0.4410061597804152
1	2.00311982652435
0	26.015044274648808
2	27.07520673683664
0	12.810305393851374
0	14.986827650689493
1	5.8143184243895245
2	2.9171468433216767
0	33.24610645288751
2	4.586417220462674
0	99.35906930151002
0	1080.075587189974
0	926.0747612999563
0	9.248332926836099
0	8.26180579838438
1	0.0
0	2.133916415938913
0	6.085774979195932
0	12.357555892891147
1	0.0
1	0.0
0	683.8649622762283
1	1168.2495214216528
1	0.0
2	0.0
1	25.72186653437502
1	0.0
0	26.551125486855746
0	1894.156479027833
0	1.82809856831723
0	3.76010394588118
1	3.8865162667096094
0	1.5362170982082042
0	1.4230236964780916
1	0.0
0	48.21863344822818
0	12.307175128264767
0	14.102133278948667
1	0.0
0	11.967600288552035
0	2.580042297409925
0	2.082983211958979
1	0.0
1	0.0
0	5.309824597876355
0	3.587929078322259
1	66423.02658609545
0	88.94094924849341
1	0.0
0	1.485258006520489
0	1.1672973270909042
0	4.4460704559526745
0	3.8733865009044597
0	1.9724301389883196
1	0.0
0	5.2843282988169475
0	13.624287933614216
0	10.088693942203495
0	4.298707003775672
1	0.0
0	7.328220837390996
1	0.0
0	8.311898135235111
0	3.8203704591431884
1	0.0
0	1.13731566886134
1	0.0
0	5.41989336967239
1	0.0
0	3.6842665573565077
0	0.4470109010882014
0	0.09703172793313435
1	0.0
0	2.1733541346628056
0	1.2182737432010544
0	2.989482104930137
0	1.03817530978216
1	0.0
0	3.0460618514499767
0	2.2755320865398496
1	1.4264726372011012
0	0.4419597251471186
1	0.0
0	1.0554297315750272
0	2.837493848379481
0	0.8991474255769206
1	0.0
1	0.0
0	1.4160558466986595
0	2.7143414616976846
0	1.231153683922529
1	0.0
2	3.5355299210705757
0	2.506318144104679
0	11.308860655036852
0	1.6013971178252593
1	0.0
0	2.4226348363589985
1	0.0
0	10.835497151587607
1	0.0
0	2551.260924687528
1	0.0
0	3.527753372931309
0	8.292288547586276
1	9.642453810143966
0	3.8113573687334283
0	5.181872930512344
1	0.0
0	3.2169908561853084
1	0.0
0	4.56101502873698
1	3.8739816295709244
0	3.642791887054241
0	2.366484086060389
1	0.0
0	27.550605300377352
0	20.483600246878286
0	126.32570699797118
2	0.0
0	23.471061206464782
0	298.46721154261843
0	4.56063359370347
1	0.0
0	3.8239551871439903
0	10.112103514424593
0	4.131371510281439
0	3.826958810015914
0	35.45688527417785
1	0.0
0	3.687581782505775
0	1.342713445860504
0	4.572465837447511
0	1.9634654297380376
1	3.6281648061583933
1	0.0
0	1.6698302317438067
2	0.0
1	0.0
2	0.0
0	7.097239752815434
1	31.89770675422667
1	0.0
0	3.0769054127508837
1	0.0
0	14.404361233707876
0	24.75458562422291
1	0.0
1	0.0
0	967.4203097943972
0	6.727856486250019
0	4.8548025631454506
0	2.7814292099909204
0	12.533831124957521
0	5.970728098708744
0	106.77219653734602
2	0.0
0	45.588259283955345
1	0.0
1	0.0
2	0.0
1	0.0
2	0.0
0	17.45970748931508
0	45.915286899971115
0	2.165553395699983
1	0.0
0	3.8050856312681245
1	0.0
1	0.0
1	0.0
0	21.23850786368996
0	11.842964070395055
0	20.355328009628188
0	0.5107590710929768
0	5.644636686673428
0	6.775439003422192
0	2.4431854839815568
0	23.274299892795675
0	1.8894977580779286
1	0.0
0	11.9840962967122
0	10.483579744699616
0	608.9109424147654
1	0.0
1	0.0
0	13.83888505488103
0	2369.4375263030915
1	0.0
1	0.0
2	0.0
0	14.575874835350657
0	1.9843910996823046
1	0.0
0	3.1697873184456906
0	3.2645731683067676
1	0.0
0	4.368811825039412
0	6.454670851175506
0	3.6345992243626397
1	0.0
0	1.537366807921776
1	0.0
1	0.0
0	4.727962109696625
0	2.2953789847954233
0	2.68524742859318
0	3.4672750179112435
0	2.854587651547961
1	0.0
0	20.713272154471085
0	7.341763608778802
0	10.002652443275405
0	7.113948123036589
1	0.0
0	18.181659894033626
0	5.407736143002899
0	7.722147537669457
0	13.831094002112577
0	26.082121113444597
0	532.5190365780849
0	407.4083236709569
0	14.296661334325801
1	0.0
1	0.0
0	36.55872960463998
0	23.358983518485932
1	0.0
0	1.794609376504096
0	5.641693817959856
0	2.4895113760577763
0	3.3429572999778645
1	0.0
0	3.192477358125594
0	5.65174525001124
1	0.0
0	9.014333129357462
0	10.053100157009286
0	30.999554998861996
0	28.798273528093002
1	0.0
1	0.0
0	180.68186593216961
0	42.07054256020196
0	76.06389754399599
0	36.15478727562193
0	9.744102011808206
0	5.410815152883721
1	0.0
0	248.1474690494302
0	146.04848534994252
0	3.7463837589489755
1	0.0
0	3.1869495547608366
0	4.941139180206194
0	3.906152436966696
0	1.8091673000979385
1	1.3804586438811541
0	1.166852782298779
0	6.131961695141276
1	0.0
0	11.533568543520234
0	15.81512701856163
0	49.04046481351775
0	9.692073232255527
1	0.0
0	5.759628165794875
0	19.133743090337738
1	0.0
0	22.487756643915915
0	10.335973778435534
0	9.574386087777118
1	0.0
0	30.62168942602363
0	2.170755092587134
1	0.0
0	11.095928765309537
1	0.0
1	0.0
0	8.880240861192878
0	2.4562037328670945
0	4.1989065108471095
0	7.297034421882046
0	0.7719718472844613
0	2.478750421093495
1	0.0
1	0.0
0	5.097509234050847
0	2.2840855973885152
1	0.0
0	5.066480690710492
1	0.0
0	7.424025228594041
1	0.0
0	6.321705182912321
0	1.9979027884696485
0	2.122553022086608
0	6.2719025997936235
0	0.7063366312578562
0	3.033346535445216
0	4911.308477525659
1	0.0
1	0.0
1	0.0
2	0.0
0	0.3851899854940284
0	3.0210358573938993
0	3.42184750030493
0	1.8126752599595095
1	0.0
0	2.551330472815887
0	4.612827120245508
0	5.116007815344202
1	9.413338860847896
1	0.0
0	0.24326416387245156
1	0.21121938733297843
0	6.629868372026345
0	2.84236806661841
1	0.0
0	4.346785733907832
0	2.090880376288609
0	2.070104166920899
0	0.32068707270593244
0	17.674909471846124
0	18.82213101624406
0	0.31896152122330285
1	0.0
1	0.0
0	1.7385815220696064
0	2.942240242177198
0	1.481565551526688
0	3.332694265965584
0	0.7996061812503702
1	1.3571328461638688
0	0.6307145794842386
0	7.485569280252438
0	27.845492108280215
0	4.4839313517297965
1	18.527333301008365
0	2.5422412213223926
0	1.509846744484313
0	3.2163038943122895
0	2.0634417935499068
0	1.6312267063235304
1	0.0
0	3.2989695147136566
0	2.8376110650942366
0	2.900491070839339
1	0.0
0	7978.709264796687
0	42.22636732609279
0	84.60909786197499
1	0.0
0	4.021183225770015
0	3.9908332233972406
1	0.0
0	2.825047831912512
0	4.0770933456762455
0	2.335861525988851
0	5.871553297227405
1	0.0
1	65.97682161694117
0	2.7712111738105665
0	5.587743851866978
1	0.0
0	6.197271319973399
0	14.378437914841646
1	0.0
0	10.935519523729738
1	12.948971428631271
0	10.713031830644487
0	3.2886014217601276
0	5.855908221527418
0	0.8867077491420415
1	0.0
2	0.0
0	5.0650190399654615
0	8.16445384843954
0	9.260379868985787
0	39.87804288065419
0	4.25631800538384
1	0.0
1	0.0
2	0.0
1	0.0
0	32.058189034349766
0	4.365291225075363
1	0.0
0	0.9297256485902339
1	1.5101480326611845
1	2.5951462142051547
0	1.8693360902678304
1	0.0
0	13.873187090157321
0	17.728381269940357
0	0.35381671486779803
0	2.270434945996401
0	4.0296692971727115
1	0.0
0	3.1574729326500157
0	0.8803311121151962
0	2.0174486091681985
0	6.039172829550879
0	1.6788683452057513
1	0.0
0	2.145405949794906
1	0.0
0	1146.6428129930866
1	0.0
1	5.176636929298351
0	3.785929286527533
0	4.2205080875041086
0	2.592296326468392
1	0.0
0	2.8564692133716774
0	23.937170050249076
0	18.61848481360529
0	21.882177135441484
0	20.115266513095808
0	18.63310917610167
1	12.102483598771125
0	1.6476582715437902
1	7.19929659880836
0	1.4036819778407041
1	0.0
0	0.5968810468603639
1	0.0
1	0.0
1	0.0
0	5.221887398205929
0	4.246446898527812
1	0.0
0	3.0954797579222024
1	0.0
1	22.37531573282923
0	3.5779419914409467
0	7.356355904222302
0	4.759101321899724
0	2.1457891249672727
1	0.0
1	0.0
0	3.6497750330093592
1	0.0
0	7.537707062636209
0	3.178203987254842
3+	0.0
0	0.716275879288005
0	3.9948701259817145
0	3.419926849126276
0	0.6019044999086023
0	1.366480575446098
0	1.1818890400156437
0	1.6264145786052082
1	0.0
0	1.1747018062823833
0	1.6926350132176022
1	0.0
0	8.004460049024367
0	2.1068281720196103
1	0.0
0	1.3461453687997362
1	0.0
0	1.3621009541679328
0	1.8407845799743394
0	19.136181420293557
0	3.0679796021163246
1	0.0
0	4.5739572112350295
1	0.0
0	16.385965223003048
0	1.493215845951997
1	3.1740561451527105
0	2.453352200387575
0	1.2592766362845504
0	1.4079309711049206
0	2.434197149499644
2	0.0
1	0.0
0	2.043471046470067
1	0.0
0	3.714866832668632
1	0.0
0	4.097884919070161
1	0.0
1	0.0
0	4094.1747478913103
0	164.64914681233498
1	0.0
0	5.032449670178159
1	0.0
0	8.574543676220957
1	0.0
1	0.0
0	4.808848706936533
1	0.0
0	2196.237646684737
0	2.7542546643872474
1	0.7971471198362192
0	8.927404601227279
0	30.025541941313346
0	10.444872561162843
0	8.528946930103286
0	12.512193091107285
0	5.166748151617493
0	3.630842503674791
0	0.6729499418710464
1	0.29215169255734036
1	0.0
0	3.668086136934752
0	2.4830335550821854
0	2.8533094902460654
0	1.6870214661894885
1	2.8632998313858686
0	0.44356378576460814
0	261.1592885399417
0	166.86617895852035
0	622.5159279527197
0	33.44600603873893
0	2913.5181332027105
1	0.0
0	196.3895015314295
0	28.044058836659982
1	0.0
1	0.0
0	0.9163409609261385
1	1.5912658344236303
0	5.932966796593862
0	14.98425380407892
0	3.0993339097217296
0	8.512745963551945
0	5.827932058755059
0	3.844259721725605
1	3.8988916643885427
0	27.675713866900896
0	7.877753825744527
1	0.0
0	63.943657865225454
2	0.0
0	0.9394628629436177
0	0.6643502709451522
0	0.45820181892380474
0	0.6652055555948372
1	0.0
0	9.579475374061962
1	0.0
0	3.114782012761274
0	27.131760029528223
1	0.0
0	17.229542526123375
0	24.941379742372703
0	24.42786004468051
1	0.0
1	0.0
0	8.32032352784225
0	115.63206115465817
0	25.48226545228369
0	21.305490532801258
0	24.15902119111892
2	0.0
0	6.9838950133685
0	7.414873886124219
1	0.0
0	7.251267254060559
1	20.573684433646296
0	10.75634619558574
0	10.136660193552013
0	2.5872498512779605
0	9.355539321924113
0	5.929182261308436
0	10.019404175206784
0	9.54586629496009
0	3.8002533134927443
0	10.85338337199728
2	0.0
0	10.033074591996387
0	1.5858709379653586
0	2.467001229707918
0	2.1745871821309315
1	0.0
1	8.541417145776
0	2576.1417067450343
0	16.315840343813257
1	0.0
1	0.0
0	9.90057416548685
0	7.022705991387386
2	0.0
0	16.698941102451705
1	0.0
1	0.0
0	0.17710577768586497
0	0.35881051120606855
0	1.1481109245709349
0	2.896081301802339
0	2.868052811876869
0	3.6652484681638606
0	1.8182338326533178
0	2.009488519459889
0	0.40879166926104876
0	0.2334726681533197
0	4.366864850467453
0	0.29524976745141035
0	6.321776195706529
0	2.2555166490521845
0	0.6616153310560444
0	0.5567726455420362
1	0.0
0	14.601613227754056
0	7.024322379550888
0	25.400068802516152
0	8.04879506128349
1	0.0
1	0.0
0	2.6637633023420992
0	1.534597389469142
1	0.0
0	1.9451380207590938
1	0.0
0	3.9488412271059503
1	0.0
0	14.337133231547215
0	6.918115281796497
0	18.916910376578652
0	20.32703326226814
1	0.0
0	3.249822213385815
0	91.51408379485468
0	2.6095850824552698
1	0.0
0	1.3339031326388935
1	0.0
0	5.620391796876885
0	37.05718017116472
0	58.52376843280312
0	35.132873202137056
0	253.95389147268602
0	7.2595073778753205
1	0.0
0	20.099816517491245
