has_driver	adj_passenger_density
True	0.0
False	46.37307064561937
False	9.852780995539685
False	6.295375998427815
False	43.35352180516203
False	10.707811813902566
True	0.0
False	7.516264108886554
False	42.56051032116126
True	0.0
False	17.60906542000149
True	0.0
True	0.0
False	13.407895658927524
False	6.758767361603418
True	44.09587492413363
False	5.3543096461070165
False	16.543257180476875
True	0.0
False	13.91126810916427
True	1.861811473201879
True	0.0
False	2.4819139008548574
True	0.0
True	0.0
True	0.0
True	0.0
False	29.99556588218795
True	0.0
True	46.55430436238843
False	366.52758384327376
True	0.0
True	0.0
True	0.0
False	26.916792069965112
True	0.0
False	4.154322490300766
True	0.0
False	1.4724884340322766
False	2.501370027178506
False	1.187623414912158
True	0.0
False	2.352094385779453
True	0.0
False	5.595708597845898
False	5.115320085011583
True	0.0
True	0.0
True	0.0
True	0.0
False	1.891730427986059
False	2.4953301090215185
True	0.0
True	0.0
False	14.945829386221778
False	60.79546368474492
True	225.84268770381163
False	44.57082116821289
True	0.0
True	0.0
True	0.0
False	3.333305134806555
False	8.59228434659488
False	3.4384419350535316
True	0.0
False	9.384163358804386
False	15.13743928535675
False	16.788675506239592
True	0.0
True	11.734808705416926
False	11.264293653171027
False	0.19031540189306145
False	0.23606496592003934
False	0.2643737160307514
False	2.8156992357675774
False	3.4776655207493814
False	0.25257389963377447
False	3.7794331427414987
False	2.1866043454188566
True	1.850887177680263
True	0.18826364312376181
False	0.5376138798990588
True	0.0
True	0.0
False	0.26443499556476696
True	0.45920284240365333
False	5.7654828747270725
False	2.1140286078576547
False	2.4565833429957227
False	3.2034430389547213
False	0.9470191002599313
True	0.0
False	0.6971917548294059
False	2.9853925670522528
False	2.7553412089520095
False	2.837623192416019
False	3.2920660274946227
True	0.0
True	0.0
False	3.1828861451477573
True	0.0
False	9.151588037766318
True	0.0
False	3.088829167005727
True	0.0
True	0.0
True	0.0
False	4.243852639546101
True	0.0
True	0.0
False	1.9144757271985717
False	2.446485829337844
False	14.172991106059884
True	0.0
False	8.253976519064999
False	17.23893536884734
False	10.381729496874662
False	12.348348218219748
False	10.224324353806217
False	12.9582679004296
False	27.843587942471682
False	20.954434056901228
False	9.827706141287605
False	14.64227927193686
False	118.95259177644725
False	16.626887892975972
True	0.0
False	125.23242057403677
False	36328.890061819766
True	0.0
False	13.877304654161742
False	6.003181168031246
True	0.0
False	12.22325387445237
False	7.002986202905224
False	276.64324552050346
False	21.43804035806849
True	15.89540773499615
True	0.0
False	9.417289758867732
False	20.029028048637628
False	12.913230900315545
False	128.31850902420425
True	0.0
False	647.195371430647
True	0.0
False	53.78036283867302
True	3748.427794739998
False	15.359473372493877
False	28.397180263181802
False	6077.561910690616
True	0.0
False	3.643016397613292
False	2.671131692149848
True	0.0
False	3.3857217850817416
False	3.436691285080117
True	0.0
False	3.9580067528738043
False	6.477933415753413
False	1.2961627554864543
True	0.0
False	64.39354958814585
False	45.91793828506866
False	38.13680193854148
False	22.360900201003993
True	0.0
False	10.628611156706699
True	0.0
True	0.0
True	1.7908624888033966
True	0.0
False	1.7656751302757552
True	0.0
False	9.11798127949537
True	0.0
False	6.029846168892947
False	2.2008880289389867
True	0.0
False	2.67468714601905
False	1.101027299440988
True	0.0
False	9.351036115244515
False	2.54695468936645
False	6.339567624164704
True	0.0
False	22.211968863460356
False	38.19257290222477
False	14.192205807086953
False	61.95930512159153
False	10.925117751576018
False	38.809963435008314
False	10.702841686871611
False	16.708790519964438
True	0.0
False	0.2533401273190267
True	0.2199680611700791
False	5.523581182662639
False	2.259022543558406
False	2.3535127623904333
False	7.273426452705409
False	3.145762467086163
False	1.918259989989356
True	2.155847556265473
False	0.3339698808719077
False	56.97174013069521
False	21.841053337315138
False	20.99467590087646
False	23.413998192288307
False	33.53605921540859
False	160.62272452722064
False	2.2227289331681543
False	1.8903210178093317
True	11.711970703171716
True	0.0
True	5.25793926776665
False	2.2629273705502446
True	0.0
False	6.175730810093108
True	0.0
False	5.480481366999537
True	0.0
True	10.77364152661883
False	6.954643763326157
False	5.774625864489101
True	5.058856028861354
False	2.1380358834690365
False	3.441551678149342
False	5.135004607736683
True	54.19024583090069
False	2.5852489915517434
True	4.3562140537179275
False	2.6672926800074706
False	3.3923360889868985
True	5.392788613216976
True	3.285441673412333
False	10.25820962805833
True	1.3673277318529655
False	13.16509688273267
True	0.0
False	0.9911043921008522
False	13.363205286753063
False	1.868984210442808
False	1.9335552393463233
True	0.0
False	4.394216276424041
False	2.8035326544339108
True	0.0
False	1.7913005669690243
True	0.0
True	0.0
False	17.303420609026194
True	0.0
True	0.0
False	14.741224004617253
False	59.852568266307
False	28.152319963385768
False	15.698226822923203
False	13.490818440838433
False	1.5488776752705946
False	2.730577916842763
False	0.5939489686469696
True	0.5157090763703494
False	2.8877627897779066
False	11.331148794799127
False	5.478844440703915
False	2.758873007431171
False	4.2630871250350815
False	10.70296692955179
False	5.317762657388148
True	3.7907440270748216
False	2.0564099617890497
False	0.7829832107616663
False	0.5538814043705306
False	3.7597008160834635
False	0.6445354859830219
False	0.5556694731572197
False	2.0810685397689266
True	0.0
False	2.5401764599332943
False	2.6780006351550014
True	0.0
False	68.90131399428115
True	0.0
True	237.16263070138385
False	8.85734457668159
False	0.49904775623758096
False	2.8153206462494684
False	6.142201688512583
True	0.0
True	0.0
False	5.911884587012173
False	3.1054401247280894
False	2.8766213386351898
True	0.0
False	7.537439641963717
False	1.293233352513201
False	3.9877906129925593
False	2.338176862950596
False	2.2227703239598875
False	3.3957141627125655
False	2.272211649543796
False	1.7357371444378604
False	3.7888778109954613
True	0.0
False	1.8447180425013383
False	4.114588395299289
False	12.687669203099318
False	7.439210694464065
False	11.78671655635796
True	0.0
False	3.4336487621560643
False	1.6585398044381192
False	5.548985109314953
False	2.851791427478899
False	6.093356502254079
False	4.626423458054366
False	6.344446167768018
False	19.543406360968945
False	2.4366244712642593
False	4.707806714070751
False	0.6562888754113466
False	4.047440644321144
False	8.756260866477804
False	1.5040125933183262
False	13.86861193137789
False	15.027901650808916
False	6.3515018403404415
False	6.071500629568333
False	6.24065594202803
True	0.0
False	3.659108200351322
False	4.0582544418424
True	0.0
False	42.767389598989766
False	18.673371829044786
True	5.02028473410034
False	3.977080070946594
True	0.0
False	5.920868178316057
False	3.7732340870853727
False	5.817537663972754
False	1.6213301214796871
True	0.0
False	12.942410227618632
True	0.0
False	8.002905117383069
False	3.718800082858934
False	2.1305869892840374
False	3.7206250008359656
False	15.71704081292578
False	10.535010358077807
False	195.6741128871287
False	3.268048387818981
False	1.0355819083965319
True	0.0
False	76.39342210038251
False	3.125021737749774
True	0.0
False	4.110129242355825
False	1.2383006177289668
False	1.3552215911279903
False	1.23496715342778
False	1.0271742937099329
True	0.0
False	1.7016175061857441
False	1.216696566117362
False	0.7139748470084829
False	1.3196198246247373
True	4.852246155707557
True	0.0
False	29.66877094345143
False	33.08765291339352
False	29.911378461238264
False	14.21751396266771
False	38.81258288672325
False	37.101559183250174
False	38.13522881770937
False	165.00403147317417
False	17.71362122116149
False	1.054339122440314
False	1.1276122579521162
False	1.6811227216697582
True	0.0
False	2.1295505773718983
False	29.345598497659658
False	3.1321546957096995
True	0.0
True	0.0
False	77.11633257058892
False	1.1512886710365857
True	0.0
False	2.7856871771181178
False	1.7654617684537903
False	2.2728177555583557
False	3.4584684632072715
False	0.9777136949731368
False	1.5079743330143964
True	0.0
False	8.671599883486401
False	20.808762952636098
True	0.0
False	6.750124054818726
False	31.27004836997194
False	356.6849315341071
False	12.161928677855958
False	9.017559998468096
True	18.24550121058922
True	0.0
True	234.1602364706462
True	0.0
True	272.4748869645815
False	25.00107944870323
False	0.3213793517805522
False	0.1860297291744396
False	3.1250743160274634
False	4.087441230175243
False	2.437513434425852
False	1.9903950576604617
True	3.0756136731159285
False	3.6337314158613276
False	1.1399920414572633
True	0.0
False	1.4836015334681103
True	0.42366373209279207
True	22.464664557288714
False	18.10443571088164
True	0.0
False	127.23376111712703
True	0.0
False	3.205237775809535
True	640.7915161271023
False	6.1439030174993485
False	1.6537367414164397
False	6.7377846746095535
False	6.643519160256643
True	0.0
True	0.0
True	0.0
False	11.126729648460968
False	12.154314443942662
False	6.220688194675495
False	1.5115393211549335
False	6.020035569683087
False	8.794825264875877
True	0.0
False	4.944472078558736
True	3.1251021340727796
False	6.323113434246765
False	162.29992477648435
False	46.563363755504575
True	34.31376502135379
False	2.0936018696501617
False	3.4230855886109675
False	2.8450021411457076
False	0.7075289784191696
True	0.0
False	0.9477687774562048
False	19.05902211075842
False	76.85948629858336
False	6.088824586880078
False	8.128297781609062
False	14.69603128561206
False	9.313781387898018
False	35.117469427870226
False	4.151280599848063
False	11.384686314310391
False	3.4884706697281085
False	3.2314289648786994
False	14.969641922914098
False	13.738448416957754
False	1.3647807627336392
True	0.0
False	7.508281056806813
False	2.889691442631596
False	3.7286808377141747
True	0.0
False	2.4278440427632395
False	12.248089056486625
False	33.21697324568085
False	7.017214855841578
False	21.37335633257644
False	4.9080442095080885
False	3.2992713257227004
False	2.412281343928507
False	0.8206103870340765
False	10.934350070269588
True	0.0
True	0.0
False	6.5056343279083615
False	58.70867771515219
False	7.482125665617139
True	0.0
False	5.697947758610683
True	0.0
False	2.4909846932887234
False	2.9601604298804776
True	0.0
False	1.457974015221291
True	0.0
False	2.484170273255335
True	0.0
False	84.22028792927816
False	65.50708160225541
False	48.11876401318722
False	0.3281244254976332
False	0.7222498357525937
False	5.497872070802632
True	3.2645338423477486
False	4.222873426539364
True	0.0
False	11.72241607468537
False	13.115428828166676
True	0.0
True	0.0
False	0.9361806695672303
False	0.8128591746158174
False	4.551683469110452
False	12.757231712354796
False	10.362886768479063
False	11.341167014312905
False	2.2511233676917635
True	7.966613224946892
False	3.241307513872754
False	1.2341359025853351
False	40.378559439846526
False	18.012633720957876
False	10.319856457330177
False	50.228253512489026
True	0.0
True	0.0
False	5.94347641762678
True	0.0
True	0.0
False	0.9528060654157302
False	0.4136472676053025
False	4.3945494395451705
True	0.0
False	4.039900176313078
False	2.5348345940901313
True	2.0270225738210086
False	0.6280263050476173
False	0.9958574961025072
True	0.0
False	0.7745843651850811
False	4.324227463260274
True	0.0
True	0.0
False	1.6018503642400488
False	6.038263376045859
False	1.54118770121044
False	1.3932402135435504
False	2.207455624852486
True	0.0
False	2.8431679537878516
True	0.0
False	5.4641275660547475
False	4.273817454714902
False	1.539258398541161
True	0.0
False	8.602805198229412
False	13.867115889171219
False	5.898194319154511
True	18.289463665533944
True	0.0
False	28.916988760052696
False	13.393146152435481
False	62.04394535738766
True	0.0
False	9.437783200472001
False	25.084479891606083
False	9.915102437425201
False	8.244449835350975
False	1.7533338428863352
True	19.856349387291477
True	15.376967284136455
False	6.721693578737609
False	163.5669972152535
True	0.0
False	8.589594803606252
False	6.386278062548542
False	19.692609736904714
True	0.0
False	7.31769422762602
True	0.0
False	18.644966436315865
False	20.793519866479635
False	23.826181511151265
False	1.5537069868370723
False	0.7987853940001715
True	0.0
False	9.118636842484586
False	130.91898420455934
False	10.529936008188436
False	1201.9284997034201
True	0.0
False	21.395698199253765
False	47.72246462153392
False	27.34130901197597
True	0.0
False	2.288801133133652
True	0.0
False	8.060740101081766
False	5.222068734617706
True	0.0
False	3.2328207127266433
True	0.0
False	17.278267713572678
False	8.573929731947693
True	0.0
False	7.826087951519897
True	0.0
True	0.0
False	17.304737640680415
True	27.894017912251158
False	8.568698346599621
True	49.052894263832506
False	45.41470717934555
False	24.2363242919398
False	12.065217920948385
False	4.490102840696757
False	20.800467054306104
False	1.7503212857252177
True	0.0
False	4.329329866756778
False	2.6859887196110073
True	0.0
False	6.809106828537929
True	0.0
False	1.604431268327862
False	1.3930822531335523
False	17.490727695599738
False	11.593313021620341
True	0.0
False	13.84854231947707
False	4.0221565116256475
False	3.413305726203405
False	3.172602729112017
False	16.05357668398261
False	20.514675276151063
False	179.1229696331906
False	3.0118945116592695
True	0.0
False	0.9622160701166403
True	0.0
True	0.0
True	0.0
True	0.7253876869328562
False	2.8504916463808194
False	2.806962629384017
False	6.125601350594472
True	0.0
True	0.0
False	6.452055240309154
True	0.0
True	0.0
False	108.99288864959567
False	13.567756958441617
True	0.0
True	0.0
True	0.0
True	0.0
False	1.1080937796965544
False	28.10683736392444
True	0.0
False	19.15451330296098
False	18.866468906788757
False	4.249453137805665
True	0.0
False	730.1531934558251
False	104.74030717766011
True	0.0
False	3.93160714392871
True	0.0
True	9.93972556067813
True	18.962584524601063
False	129.0531190331482
False	10.379862732152562
False	148.09981787973265
False	5.197078255111767
True	0.0
True	0.0
False	70.23103450026423
False	4.4813881025993565
False	6.418728469258141
True	0.0
False	0.6804796618096011
True	0.0
False	5.230867758177161
False	9.892236076175422
False	2.854767675892389
False	2.8953376465174103
False	14.347562033560479
True	2.1331789193487594
False	2.018575420840993
True	0.0
False	3.5652490447228464
True	0.0
True	25.953603197956806
True	0.0
False	1.8398369707541748
True	0.0
False	4.702211695134321
True	0.0
False	4.345736410059364
False	4.846517513758983
False	14.944632389439423
False	262.3283021017499
False	8.330047537979313
True	0.0
False	1.9995551855316918
False	14.704783793918859
False	0.3740628243882605
True	0.3247881616988111
False	2.4219176175346773
False	2.0389252975731202
False	3.565535994717457
False	4.078356019116015
False	1.7223794170373012
True	1.5915805253221469
True	0.49311460533940593
False	253.12392650387034
False	0.8925729046300552
False	0.5507918632321299
True	0.0
False	0.5372726129708433
False	3.35361573184927
False	2.7880837109059935
True	8.207675380300579
True	5.491622989107576
True	7.602528245589148
True	5.2343087742044965
True	9.128982664852195
False	12.998537673852084
False	2.752598229287263
False	14.907910961673092
True	2.6791579559892313
False	160.88668938809658
False	267.24648522543345
True	0.0
False	29.135562563446264
False	7.008047020661292
False	12.670608414433719
False	12.045218997924364
True	0.0
False	2.6608320092663
True	0.0
False	0.23842091958326195
False	0.5247993036417077
False	2.2099167745804524
False	3.231337946175695
False	0.4410061597804152
True	2.00311982652435
False	26.015044274648808
True	27.07520673683664
False	12.810305393851374
False	14.986827650689493
True	5.8143184243895245
True	2.9171468433216767
False	33.24610645288751
True	4.586417220462674
False	99.35906930151002
False	1080.075587189974
False	926.0747612999563
False	9.248332926836099
False	8.26180579838438
True	0.0
False	2.133916415938913
False	6.085774979195932
False	12.357555892891147
True	0.0
True	0.0
False	683.8649622762283
True	1168.2495214216528
True	0.0
True	0.0
True	25.72186653437502
True	0.0
False	26.551125486855746
False	1894.156479027833
False	1.82809856831723
False	3.76010394588118
True	3.8865162667096094
False	1.5362170982082042
False	1.4230236964780916
True	0.0
False	48.21863344822818
False	12.307175128264767
False	14.102133278948667
True	0.0
False	11.967600288552035
False	2.580042297409925
False	2.082983211958979
True	0.0
True	0.0
False	5.309824597876355
False	3.587929078322259
True	66423.02658609545
False	88.94094924849341
True	0.0
False	1.485258006520489
False	1.1672973270909042
False	4.4460704559526745
False	3.8733865009044597
False	1.9724301389883196
True	0.0
False	5.2843282988169475
False	13.624287933614216
False	10.088693942203495
False	4.298707003775672
True	0.0
False	7.328220837390996
True	0.0
False	8.311898135235111
False	3.8203704591431884
True	0.0
False	1.13731566886134
True	0.0
False	5.41989336967239
True	0.0
False	3.6842665573565077
False	0.4470109010882014
False	0.09703172793313435
True	0.0
False	2.1733541346628056
False	1.2182737432010544
False	2.989482104930137
False	1.03817530978216
True	0.0
False	3.0460618514499767
False	2.2755320865398496
True	1.4264726372011012
False	0.4419597251471186
True	0.0
False	1.0554297315750272
False	2.837493848379481
False	0.8991474255769206
True	0.0
True	0.0
False	1.4160558466986595
False	2.7143414616976846
False	1.231153683922529
True	0.0
True	3.5355299210705757
False	2.506318144104679
False	11.308860655036852
False	1.6013971178252593
True	0.0
False	2.4226348363589985
True	0.0
False	10.835497151587607
True	0.0
False	2551.260924687528
True	0.0
False	3.527753372931309
False	8.292288547586276
True	9.642453810143966
False	3.8113573687334283
False	5.181872930512344
True	0.0
False	3.2169908561853084
True	0.0
False	4.56101502873698
True	3.8739816295709244
False	3.642791887054241
False	2.366484086060389
True	0.0
False	27.550605300377352
False	20.483600246878286
False	126.32570699797118
True	0.0
False	23.471061206464782
False	298.46721154261843
False	4.56063359370347
True	0.0
False	3.8239551871439903
False	10.112103514424593
False	4.131371510281439
False	3.826958810015914
False	35.45688527417785
True	0.0
False	3.687581782505775
False	1.342713445860504
False	4.572465837447511
False	1.9634654297380376
True	3.6281648061583933
True	0.0
False	1.6698302317438067
True	0.0
True	0.0
True	0.0
False	7.097239752815434
True	31.89770675422667
True	0.0
False	3.0769054127508837
True	0.0
False	14.404361233707876
False	24.75458562422291
True	0.0
True	0.0
False	967.4203097943972
False	6.727856486250019
False	4.8548025631454506
False	2.7814292099909204
False	12.533831124957521
False	5.970728098708744
False	106.77219653734602
True	0.0
False	45.588259283955345
True	0.0
True	0.0
True	0.0
True	0.0
True	0.0
False	17.45970748931508
False	45.915286899971115
False	2.165553395699983
True	0.0
False	3.8050856312681245
True	0.0
True	0.0
True	0.0
False	21.23850786368996
False	11.842964070395055
False	20.355328009628188
False	0.5107590710929768
False	5.644636686673428
False	6.775439003422192
False	2.4431854839815568
False	23.274299892795675
False	1.8894977580779286
True	0.0
False	11.9840962967122
False	10.483579744699616
False	608.9109424147654
True	0.0
True	0.0
False	13.83888505488103
False	2369.4375263030915
True	0.0
True	0.0
True	0.0
False	14.575874835350657
False	1.9843910996823046
True	0.0
False	3.1697873184456906
False	3.2645731683067676
True	0.0
False	4.368811825039412
False	6.454670851175506
False	3.6345992243626397
True	0.0
False	1.537366807921776
True	0.0
True	0.0
False	4.727962109696625
False	2.2953789847954233
False	2.68524742859318
False	3.4672750179112435
False	2.854587651547961
True	0.0
False	20.713272154471085
False	7.341763608778802
False	10.002652443275405
False	7.113948123036589
True	0.0
False	18.181659894033626
False	5.407736143002899
False	7.722147537669457
False	13.831094002112577
False	26.082121113444597
False	532.5190365780849
False	407.4083236709569
False	14.296661334325801
True	0.0
True	0.0
False	36.55872960463998
False	23.358983518485932
True	0.0
False	1.794609376504096
False	5.641693817959856
False	2.4895113760577763
False	3.3429572999778645
True	0.0
False	3.192477358125594
False	5.65174525001124
True	0.0
False	9.014333129357462
False	10.053100157009286
False	30.999554998861996
False	28.798273528093002
True	0.0
True	0.0
False	180.68186593216961
False	42.07054256020196
False	76.06389754399599
False	36.15478727562193
False	9.744102011808206
False	5.410815152883721
True	0.0
False	248.1474690494302
False	146.04848534994252
False	3.7463837589489755
True	0.0
False	3.1869495547608366
False	4.941139180206194
False	3.906152436966696
False	1.8091673000979385
True	1.3804586438811541
False	1.166852782298779
False	6.131961695141276
True	0.0
False	11.533568543520234
False	15.81512701856163
False	49.04046481351775
False	9.692073232255527
True	0.0
False	5.759628165794875
False	19.133743090337738
True	0.0
False	22.487756643915915
False	10.335973778435534
False	9.574386087777118
True	0.0
False	30.62168942602363
False	2.170755092587134
True	0.0
False	11.095928765309537
True	0.0
True	0.0
False	8.880240861192878
False	2.4562037328670945
False	4.1989065108471095
False	7.297034421882046
False	0.7719718472844613
False	2.478750421093495
True	0.0
True	0.0
False	5.097509234050847
False	2.2840855973885152
True	0.0
False	5.066480690710492
True	0.0
False	7.424025228594041
True	0.0
False	6.321705182912321
False	1.9979027884696485
False	2.122553022086608
False	6.2719025997936235
False	0.7063366312578562
False	3.033346535445216
False	4911.308477525659
True	0.0
True	0.0
True	0.0
True	0.0
False	0.3851899854940284
False	3.0210358573938993
False	3.42184750030493
False	1.8126752599595095
True	0.0
False	2.551330472815887
False	4.612827120245508
False	5.116007815344202
True	9.413338860847896
True	0.0
False	0.24326416387245156
True	0.21121938733297843
False	6.629868372026345
False	2.84236806661841
True	0.0
False	4.346785733907832
False	2.090880376288609
False	2.070104166920899
False	0.32068707270593244
False	17.674909471846124
False	18.82213101624406
False	0.31896152122330285
True	0.0
True	0.0
False	1.7385815220696064
False	2.942240242177198
False	1.481565551526688
False	3.332694265965584
False	0.7996061812503702
True	1.3571328461638688
False	0.6307145794842386
False	7.485569280252438
False	27.845492108280215
False	4.4839313517297965
True	18.527333301008365
False	2.5422412213223926
False	1.509846744484313
False	3.2163038943122895
False	2.0634417935499068
False	1.6312267063235304
True	0.0
False	3.2989695147136566
False	2.8376110650942366
False	2.900491070839339
True	0.0
False	7978.709264796687
False	42.22636732609279
False	84.60909786197499
True	0.0
False	4.021183225770015
False	3.9908332233972406
True	0.0
False	2.825047831912512
False	4.0770933456762455
False	2.335861525988851
False	5.871553297227405
True	0.0
True	65.97682161694117
False	2.7712111738105665
False	5.587743851866978
True	0.0
False	6.197271319973399
False	14.378437914841646
True	0.0
False	10.935519523729738
True	12.948971428631271
False	10.713031830644487
False	3.2886014217601276
False	5.855908221527418
False	0.8867077491420415
True	0.0
True	0.0
False	5.0650190399654615
False	8.16445384843954
False	9.260379868985787
False	39.87804288065419
False	4.25631800538384
True	0.0
True	0.0
True	0.0
True	0.0
False	32.058189034349766
False	4.365291225075363
True	0.0
False	0.9297256485902339
True	1.5101480326611845
True	2.5951462142051547
False	1.8693360902678304
True	0.0
False	13.873187090157321
False	17.728381269940357
False	0.35381671486779803
False	2.270434945996401
False	4.0296692971727115
True	0.0
False	3.1574729326500157
False	0.8803311121151962
False	2.0174486091681985
False	6.039172829550879
False	1.6788683452057513
True	0.0
False	2.145405949794906
True	0.0
False	1146.6428129930866
True	0.0
True	5.176636929298351
False	3.785929286527533
False	4.2205080875041086
False	2.592296326468392
True	0.0
False	2.8564692133716774
False	23.937170050249076
False	18.61848481360529
False	21.882177135441484
False	20.115266513095808
False	18.63310917610167
True	12.102483598771125
False	1.6476582715437902
True	7.19929659880836
False	1.4036819778407041
True	0.0
False	0.5968810468603639
True	0.0
True	0.0
True	0.0
False	5.221887398205929
False	4.246446898527812
True	0.0
False	3.0954797579222024
True	0.0
True	22.37531573282923
False	3.5779419914409467
False	7.356355904222302
False	4.759101321899724
False	2.1457891249672727
True	0.0
True	0.0
False	3.6497750330093592
True	0.0
False	7.537707062636209
False	3.178203987254842
True	0.0
False	0.716275879288005
False	3.9948701259817145
False	3.419926849126276
False	0.6019044999086023
False	1.366480575446098
False	1.1818890400156437
False	1.6264145786052082
True	0.0
False	1.1747018062823833
False	1.6926350132176022
True	0.0
False	8.004460049024367
False	2.1068281720196103
True	0.0
False	1.3461453687997362
True	0.0
False	1.3621009541679328
False	1.8407845799743394
False	19.136181420293557
False	3.0679796021163246
True	0.0
False	4.5739572112350295
True	0.0
False	16.385965223003048
False	1.493215845951997
True	3.1740561451527105
False	2.453352200387575
False	1.2592766362845504
False	1.4079309711049206
False	2.434197149499644
True	0.0
True	0.0
False	2.043471046470067
True	0.0
False	3.714866832668632
True	0.0
False	4.097884919070161
True	0.0
True	0.0
False	4094.1747478913103
False	164.64914681233498
True	0.0
False	5.032449670178159
True	0.0
False	8.574543676220957
True	0.0
True	0.0
False	4.808848706936533
True	0.0
False	2196.237646684737
False	2.7542546643872474
True	0.7971471198362192
False	8.927404601227279
False	30.025541941313346
False	10.444872561162843
False	8.528946930103286
False	12.512193091107285
False	5.166748151617493
False	3.630842503674791
False	0.6729499418710464
True	0.29215169255734036
True	0.0
False	3.668086136934752
False	2.4830335550821854
False	2.8533094902460654
False	1.6870214661894885
True	2.8632998313858686
False	0.44356378576460814
False	261.1592885399417
False	166.86617895852035
False	622.5159279527197
False	33.44600603873893
False	2913.5181332027105
True	0.0
False	196.3895015314295
False	28.044058836659982
True	0.0
True	0.0
False	0.9163409609261385
True	1.5912658344236303
False	5.932966796593862
False	14.98425380407892
False	3.0993339097217296
False	8.512745963551945
False	5.827932058755059
False	3.844259721725605
True	3.8988916643885427
False	27.675713866900896
False	7.877753825744527
True	0.0
False	63.943657865225454
True	0.0
False	0.9394628629436177
False	0.6643502709451522
False	0.45820181892380474
False	0.6652055555948372
True	0.0
False	9.579475374061962
True	0.0
False	3.114782012761274
False	27.131760029528223
True	0.0
False	17.229542526123375
False	24.941379742372703
False	24.42786004468051
True	0.0
True	0.0
False	8.32032352784225
False	115.63206115465817
False	25.48226545228369
False	21.305490532801258
False	24.15902119111892
True	0.0
False	6.9838950133685
False	7.414873886124219
True	0.0
False	7.251267254060559
True	20.573684433646296
False	10.75634619558574
False	10.136660193552013
False	2.5872498512779605
False	9.355539321924113
False	5.929182261308436
False	10.019404175206784
False	9.54586629496009
False	3.8002533134927443
False	10.85338337199728
True	0.0
False	10.033074591996387
False	1.5858709379653586
False	2.467001229707918
False	2.1745871821309315
True	0.0
True	8.541417145776
False	2576.1417067450343
False	16.315840343813257
True	0.0
True	0.0
False	9.90057416548685
False	7.022705991387386
True	0.0
False	16.698941102451705
True	0.0
True	0.0
False	0.17710577768586497
False	0.35881051120606855
False	1.1481109245709349
False	2.896081301802339
False	2.868052811876869
False	3.6652484681638606
False	1.8182338326533178
False	2.009488519459889
False	0.40879166926104876
False	0.2334726681533197
False	4.366864850467453
False	0.29524976745141035
False	6.321776195706529
False	2.2555166490521845
False	0.6616153310560444
False	0.5567726455420362
True	0.0
False	14.601613227754056
False	7.024322379550888
False	25.400068802516152
False	8.04879506128349
True	0.0
True	0.0
False	2.6637633023420992
False	1.534597389469142
True	0.0
False	1.9451380207590938
True	0.0
False	3.9488412271059503
True	0.0
False	14.337133231547215
False	6.918115281796497
False	18.916910376578652
False	20.32703326226814
True	0.0
False	3.249822213385815
False	91.51408379485468
False	2.6095850824552698
True	0.0
False	1.3339031326388935
True	0.0
False	5.620391796876885
False	37.05718017116472
False	58.52376843280312
False	35.132873202137056
False	253.95389147268602
False	7.2595073778753205
True	0.0
False	20.099816517491245
True	0.0
