tf	diff	p_val	pval_adj
CAT	0.09536249999999999	0.0013191564057717317	0.03902262723791218
CBFA2T2	0.0563125	0.01169180451002287	0.09835362719595928
CBFB	-0.08673541666666666	0.6077738603273696	0.8540854551915518
CBX3	0.021865625	0.11839088978350303	0.39473116377336226
CBX7	0.024571875	0.05662944937533358	0.24934935328123073
CCDC25	-0.10250625000000001	0.5975779574713586	0.8513467530087531
CD59	-0.036622916666666665	0.675522627305274	0.8881041555188768
CDC5L	0.027644270833333363	0.22924411617638532	0.5943207273582177
CDK2AP1	-0.2424541666666667	0.49687535300165475	0.8451017966410975
CDX1	0.02005156250000001	0.07800561626899596	0.3042303327480611
CDX2	-2.1296296296279688e-05	0.9991320535865247	0.9998365060747009
CDX4	0.022309375000000003	0.06951104904284477	0.28273262469919563
CEBPA	0.010035863095238098	0.6276100330435823	0.8629223253176753
CEBPB	0.019802812500000048	0.1291272270138728	0.421410503219392
CEBPD	0.028580397727272742	0.011432832395955777	0.0983198471983054
CEBPE	0.03833740530303033	0.0027128833286030737	0.054370274986374145
CEBPG	0.0042539434523809795	0.5988571660608896	0.8513467530087531
CEBPZ	0.02754374999999999	0.029111083421660366	0.16547980617148741
CELF4	-0.05446249999999998	0.7258029395370664	0.8932463861028492
CELF5	-0.06873125000000001	0.6445005747477401	0.8707281876242873
CELF6	0.01228125	0.310541463170693	0.7015000153383569
CENPB	-0.07340347222222221	0.0027284195775351505	0.054370274986374145
CERS4	0.016268750000000002	0.08906294288412742	0.3286933095604001
CFL2	-0.12674270833333334	0.4476301697207988	0.8125494663569326
CHD1	-0.008721874999999997	0.8349669209352353	0.9347046968015911
CHD2	0.018681249999999996	0.18014079217478	0.5066057879754727
CKMT1B	0.01869166666666667	0.30149990108726477	0.6917167811442808
CLK1	0.05090937499999999	0.013694996879119773	0.10610305470108061
CLOCK	-0.010484895833333348	0.5461346740504708	0.8473029003445224
CNOT6	-0.020021874999999995	0.8411951081948505	0.9352978071394927
COE1	-0.009423958333333336	0.2470349582207245	0.6207200852393929
COT1	-0.007297916666666633	0.7100604685386057	0.8932463861028492
COT2	0.004626562500000028	0.8000743260232759	0.923982589670511
CPEB1	0.008872569444444436	0.7595981061282036	0.9025322671370004
CPSF4	0.13814375	0.0044169729336410715	0.06659066803217573
CR3L1	-0.0021874999999999985	0.9418980037997039	0.9766836654655038
CR3L2	-0.061325000000000005	0.41536271482771625	0.8023916894420254
CREB1	-0.012116875000000027	0.602371699083396	0.8513467530087531
CREB3	-0.03338199404761904	0.41994718429210276	0.8045120781949539
CREB3L1	-0.0019781862745097724	0.9039158508447916	0.9614503720258636
CREB3L2	-0.014617013888888853	0.4587229685052682	0.8157035350215475
CREB3L4	-0.045675520833333344	0.2981406125354628	0.6880549577149533
CREB5	-0.030104166666666647	0.2582202445509391	0.6338964233489426
CREM	-0.007069140624999984	0.7739404427849799	0.9120601396001506
CRX	0.03778819444444443	0.06947659177761631	0.28273262469919563
CSNK2B	-0.15376041666666662	0.004726403418501708	0.06899668375491758
CSTF2	0.0648625	0.004215329773569616	0.06610866503980899
CTCF	-0.0017652343750000285	0.9428835097752772	0.9766836654655038
CTCFL	0.030122786458333356	0.2200120158941038	0.5790449071064934
CUX1	0.0019036931818182112	0.8904685968984489	0.9562446849625676
CUX2	-0.011523363095238114	0.7026343464425794	0.8932463861028492
CXXC1	-0.009068749999999993	0.8600544496528535	0.9431300311090163
CYB5R1	0.04670416666666667	0.025048710465012284	0.15249426304763988
CYCS	0.04978125	0.001314637661447808	0.03902262723791218
DAB2	-0.042438541666666676	0.7798483616397572	0.9155959664008309
DAZAP1	0.13687187499999998	0.013063872522100615	0.10507711716721276
DBP	-0.02818190104166668	0.5963737681440614	0.8513467530087531
DBX2	0.02251354166666666	0.11880231584271254	0.3951530265559768
DDIT3	-0.02404583333333333	0.5442429629208427	0.8473029003445224
DDX20	-0.007410416666666662	0.831921617316143	0.9335560543830829
DDX4	0.071759375	0.0560881452966987	0.24777701948718783
DDX43	-0.03700104166666667	0.640181323730454	0.8707281876242873
DDX53	-0.11627395833333332	0.4981958214857461	0.8451017966410975
DGCR8	0.05110624999999999	0.00094858257998469	0.03654677884552125
DHX36	0.09150625000000001	0.0033481909005191315	0.05946802354110817
DIABLO	0.016971875	0.024875784377226113	0.15249426304763988
DIS3	0.04680104166666667	0.08870284821405332	0.3286933095604001
DLX1	0.027443750000000003	0.16899007293429255	0.48981767025238515
DLX2	-0.009435208333333313	0.8782901087585772	0.9490109915656766
DLX3	0.04365555555555554	0.00677700339484768	0.0839259259701226
DLX4	0.02643993055555559	0.332246079266037	0.7211663723661867
DLX5	-0.007062847222222196	0.8988189867423427	0.9589707189320227
DLX6	-0.0201310416666666	0.7400630726514847	0.8938937141034055
DMBX1	0.020335416666666647	0.06537442986663201	0.2733286382917956
DMC1	0.004389583333333336	0.8054622827897345	0.9255809330814928
DMRT1	0.022543055555555587	0.4484564946358861	0.8125494663569326
DMRT3	-0.05090625	0.5496206954260864	0.8488000545137581
DMRTA1	-0.005741666666666659	0.9096775049866593	0.9628010664808409
DMRTA2	-0.007986458333333342	0.8410441003271865	0.9352978071394927
DMRTC2	0.014253124999999998	0.6474986359283494	0.8707281876242873
DNMT3A	0.020252083333333334	0.1583036207371097	0.4772248442030835
DPRX	0.034751041666666656	0.031627462161544384	0.17338849809510698
DRGX	0.019514843749999993	0.17668279119785157	0.5042366901058027
DTL	0.02457395833333333	0.3158488635043333	0.7045356619189853
DUS3L	0.05931875	0.09412274976357965	0.33908637382359735
DUSP22	0.047696875	0.03890200937592631	0.19698853382350778
DUSP26	0.07702604166666667	0.056093716019449874	0.24777701948718783
DUX4	0.018587239583333325	0.29087758510640577	0.6814986664570689
DUXA	0.02249187500000002	0.004653316889248926	0.06894657681264375
E2F1	-0.0017785037878787872	0.8740598806040798	0.9486671327822841
E2F2	-0.016868005952380985	0.05249949654347749	0.237963404267331
E2F3	-0.008576785714285697	0.2652631277403628	0.6407420871133432
E2F4	-0.009804071969696987	0.5763311721593966	0.8513467530087531
E2F5	0.04966458333333333	0.08034234005717493	0.3112704627354794
E2F6	0.03454335937499999	0.011654897168094027	0.09835362719595928
E2F7	0.022912239583333337	0.20917829762614884	0.5622680209447063
E2F8	0.03716020833333339	0.000159583991931094	0.024593666312047485
E4F1	0.01728333333333333	0.3177379845337757	0.7045356619189853
EBF1	0.025443589743589737	0.058102500235707025	0.25422134961175286
EBF3	0.06300208333333335	0.0008041660993649453	0.03625066262057113
ECSIT	0.042578124999999994	0.477211234959684	0.8346683264679466
EDN1	-1.1458333333332071e-05	0.9998365060747009	0.9998365060747009
EEF1D	0.03568958333333334	0.007432241649874486	0.0880677110558477
EGR1	0.0132447916666667	0.7386085745719426	0.8938937141034055
EGR2	0.008829817708333354	0.7966070062483817	0.92307953522194
EGR3	-0.005728385416666683	0.8748693686773095	0.9486671327822841
EGR4	0.03594791666666665	3.015224550257243e-05	0.008364232902413593
EHF	-0.012143125000000012	0.813312648966749	0.930231063302509
EIF5A2	-0.04716458333333333	0.6532464759007636	0.8720431781273909
ELF1	-0.02507793560606062	0.5635300376402075	0.8505072494091053
ELF2	-0.026954166666666654	0.7029681277805515	0.8932463861028492
ELF3	-0.028248333333333348	0.6654217100588405	0.8806678548202403
ELF4	-0.006076874999999975	0.8792207095615677	0.9490109915656766
ELF5	0.0026856481481481523	0.9565070039703023	0.9804162949885334
ELK1	0.007263020833333314	0.7999308330864626	0.923982589670511
ELK3	-0.02130282738095237	0.5430681769610791	0.8473029003445224
ELK4	-0.004182440476190485	0.9167824776339025	0.9677148375024527
EMX1	0.023052083333333324	0.30254425014765784	0.6917167811442808
EMX2	0.01132166666666666	0.6497503058335525	0.8707281876242873
EN1	0.03142534722222226	0.011483644734048648	0.0983198471983054
EN2	0.028050208333333326	0.13521901147639345	0.43615992771571566
ENO1	0.105234375	0.009722384084841253	0.09173433146717563
EOMES	0.02822663690476191	0.2343400756373136	0.6007942419758854
EP300	0.009631250000000001	0.8174353600224602	0.930231063302509
EPAS1	0.02109027777777777	0.09376552553870746	0.3386791247973626
ERF	0.0051425000000000845	0.9037294751807177	0.9614503720258636
ERG	0.011290814393939384	0.7242694309487409	0.8932463861028492
ERR1	0.02469791666666668	0.45653741273205334	0.8141752190072413
ERR2	0.023011458333333328	0.43604295811419314	0.8067714491664763
ERR3	0.02806979166666667	0.1498409986898823	0.4628718600954716
ESR1	0.014202777777777741	0.4356988568444198	0.8067714491664763
ESR2	0.01757797619047616	0.18974484531763972	0.5261580787644121
ESRP1	-0.015519791666666664	0.7994445753331645	0.923982589670511
ESRP2	0.03466770833333333	0.19098582775683146	0.5266348769358354
ESRRA	0.015672842261904775	0.15050324017609887	0.4638844313872203
ESRRB	0.03228229166666666	0.00704708353047842	0.08573951628748745
ESRRG	0.02114062499999996	0.012920039775567806	0.10479587817960553
ESX1	0.02934330357142858	0.033986524885546376	0.18236617418634604
ETFB	-0.10513125	0.45726184320540747	0.8141752190072413
ETS1	-0.008430776515151492	0.8308425604138011	0.9335311170670123
ETS2	0.01610541666666665	0.5292369086164126	0.8473029003445224
ETV1	-0.011189467592592595	0.8279240975674159	0.9335311170670123
ETV2	0.017830034722222263	0.6453020845283504	0.8707281876242873
ETV3	0.018043749999999994	0.15506055602393376	0.47164252457279854
ETV4	0.0009607371794871505	0.9822086658020961	0.9961237755181284
ETV5	0.017580121527777798	0.38382900035308604	0.7722152154396484
ETV6	0.010983184523809551	0.6770189556423145	0.8883872199393474
ETV7	-0.03179305555555553	0.4635973180249735	0.8222627622770311
EVI1	0.043291666666666666	3.2938470376178436e-06	0.0015228552803919831
EVX1	0.05254479166666666	0.0023691099899364122	0.054370274986374145
EVX2	0.009578472222222231	0.7394108804568522	0.8938937141034055
EWSR1	-0.037672916666666674	0.6650534216576367	0.8806678548202403
EWSR1-FLI1	0.00961458333333333	0.7039672779185044	0.8932463861028492
EXO5	-0.07060104166666666	0.6150118626262472	0.8561016979676214
EXOSC3	0.10208854166666666	0.08127644321794628	0.3131400742869208
EZH2	0.025646875000000003	0.35851385851400475	0.7421771966551114
EZR	0.002697916666666668	0.9492334756164791	0.9781477196731475
FAM127B	0.03991875	0.035604106850824685	0.18756943303865106
FERD3L	-0.035105208333333325	0.5120774793814108	0.8473029003445224
FEV	0.01838194444444443	0.5746197635845908	0.8513467530087531
FEZ1	0.06370624999999999	0.04414215276558912	0.2096752256365483
FEZF1	0.0026968750000000014	0.8908700008590706	0.9562446849625676
FEZF2	-0.06913750000000002	0.5838614557259387	0.8513467530087531
FGF19	0.06980937499999999	0.041469303962022044	0.20396427161462616
FHL2	-0.08144166666666666	0.30358040443049317	0.6917167811442808
FIGLA	0.020764374999999988	0.12071477362163217	0.39959759191695426
FIP1L1	-0.05696562499999999	0.5406528811895059	0.8473029003445224
FLI1	0.01574965277777776	0.5355569068793224	0.8473029003445224
FOS	-0.012790909090909075	0.5037123244809557	0.8458107478688369
FOSB	-0.026589583333333364	0.6780836635159948	0.8889409853665824
FOSL1	-0.008705555555555567	0.7433088831116132	0.8964094263838731
FOSL2	-0.007640755208333346	0.7739688423283182	0.9120601396001506
FOXA1	-0.013119583333333358	0.831226337114463	0.9335311170670123
FOXA2	-0.02949925595238094	0.7154908678237366	0.8932463861028492
FOXA3	0.011898333333333344	0.7862865412389886	0.9187695304957684
FOXB1	-0.0010889880952380873	0.9570898798950788	0.9804162949885334
FOXC1	-0.00011904761904760891	0.9974060052447893	0.9998365060747009
FOXC2	0.022710069444444463	0.10230896426962569	0.3601587143197229
FOXD1	-0.03167777777777781	0.7342684413560454	0.8936081942273992
FOXD2	-0.03611488095238096	0.4537224736164347	0.8141178148848576
FOXD3	0.004781875000000012	0.8915554364988725	0.9562446849625676
FOXE1	-0.002182812500000013	0.8428854855411535	0.9352978071394927
FOXF1	-0.11483333333333334	0.48018145476096336	0.8382420311871076
FOXF2	-0.030012708333333304	0.7321748197654021	0.8936081942273992
FOXG1	-0.10062500000000002	0.5145577899597646	0.8473029003445224
FOXH1	-0.020962239583333327	0.6492207450631847	0.8707281876242873
FOXI1	-0.058027256944444425	0.5187781586087022	0.8473029003445224
FOXJ1	-0.06080937499999999	0.5887885983286626	0.8513467530087531
FOXJ2	-0.06743660714285715	0.5442388146608289	0.8473029003445224
FOXJ3	-0.07724036458333333	0.5182714296045023	0.8473029003445224
FOXK1	-0.08343055555555558	0.5699993737633648	0.8507912906681038
FOXK2	-0.09229809027777783	0.5512008850823373	0.8488000545137581
FOXL1	-0.10095225694444449	0.43688026538698865	0.8067714491664763
FOXM1	0.028787847222222218	0.13161888501270094	0.4273980718643021
FOXN1	0.008550347222222254	0.03843624607066744	0.19698853382350778
FOXN3	-0.097284375	0.024766335743777228	0.15249426304763988
FOXO1	-0.13212961309523805	0.44238659868360675	0.8118312492298485
FOXO3	-0.12139242424242427	0.4917335223833915	0.8420177722787211
FOXO4	-0.07964340277777779	0.437413215409654	0.8067714491664763
FOXO6	-0.07971875	0.42297417695144385	0.8047689828960868
FOXP1	-0.061545717592592586	0.5791801013366626	0.8513467530087531
FOXP2	-0.09043472222222221	0.5222341514257288	0.8473029003445224
FOXP3	-0.039480989583333334	0.6035666326060444	0.8513467530087531
FOXP4	0.057015625	0.010603357148943327	0.0961662881942207
FOXQ1	-0.016500000000000008	0.7349477793084195	0.8936081942273992
FUBP1	-0.03097656249999997	0.21436713320530237	0.5706856310091255
GABPA	-0.02686226851851853	0.5156987670326171	0.8473029003445224
GADD45A	0.12090000000000001	0.0008358809585202024	0.03625066262057113
GAR1	0.05132500000000001	0.026326194374688337	0.1547221677868336
GATA1	-0.07817187499999997	0.46766241891417437	0.826506620095799
GATA2	-0.02299156249999998	0.6892446784589135	0.8932463861028492
GATA3	-0.016973397435897458	0.6949499449582082	0.8932463861028492
GATA4	0.0010975260416666577	0.9507108827680971	0.9782166130558982
GATA5	0.02498833333333331	0.4342487741229514	0.8067714491664763
GATA6	-0.02435117187500002	0.5163496990939658	0.8473029003445224
GBX1	0.03197838541666666	0.03574453769293647	0.18756943303865106
GBX2	0.021076562499999993	0.1486730799279772	0.4628718600954716
GCM1	-0.00636770833333334	0.7936079523629969	0.9218879647633809
GCM2	-0.03751562499999999	0.4130145422905674	0.8023125632451219
GCR	0.044713020833333325	0.0007213275938905268	0.03625066262057113
GFI1	0.022502083333333322	0.0033000126736442282	0.05946802354110817
GFI1B	0.03402734374999999	0.001127176643523499	0.03794934140778401
GIT2	0.061765625000000005	0.013257747299395986	0.10507711716721276
GLI1	-0.07927187499999999	0.3316029966547028	0.7211663723661867
GLI2	0.015065885416666723	0.4198587161552188	0.8045120781949539
GLI3	-0.031569965277777765	0.37995554741731097	0.770465415596214
GLIS1	0.004543749999999992	0.8370198189769014	0.9347395240909518
GLIS2	0.011202777777777756	0.30577138621223343	0.6918514073023945
GLIS3	0.004362847222222209	0.6413003414678754	0.8707281876242873
GLTPD1	0.013840624999999999	0.21790355337564454	0.5757965282297501
GLYCTK	0.01811041666666667	0.7903647393515478	0.9212066331769722
GMEB1	-0.016374305555555572	0.7054239626282187	0.8932463861028492
GMEB2	-0.03185821759259259	0.41538512853339626	0.8023916894420254
GOT1	-0.047886458333333326	0.5974575944446148	0.8513467530087531
GPAM	-0.27153958333333333	0.452262572478408	0.8125494663569326
GPANK1	-0.06051041666666668	0.7161124907608005	0.8932463861028492
GPD1	-0.13416145833333332	0.33402619095431424	0.7227265325741609
GRHL1	-0.004434953703703667	0.5259428689924062	0.8473029003445224
GRHL2	-0.008687351190476176	0.7793343551930124	0.9155959664008309
GRHPR	0.09503437499999999	0.02159027316754466	0.13857235621154676
GSC	0.04248697916666667	0.0010371271929752147	0.03785514254359534
GSC2	0.029342187499999988	0.007829462916328326	0.0880677110558477
GSX1	-0.0016695312500000156	0.9481801151329604	0.9777887135237294
GSX2	0.033896458333333324	0.023733096115979173	0.14962638324028688
GTF2B	0.008378125000000004	0.7819903992775372	0.9168391240895555
GTF2F1	0.0001572916666666667	0.9960182535093767	0.9998365060747009
GTF2H3	0.069240625	0.007638747117820375	0.0880677110558477
GTF2I	0.04073229166666667	0.013441601970260472	0.10592898825426861
GTF3C2	0.042865625000000004	0.009185684707802186	0.0910038906408688
GTF3C5	0.021525000000000002	0.15949468406117137	0.4772248442030835
GTPBP1	0.049982291666666664	0.13977399393188292	0.44501776186373165
GTPBP6	-0.22433854166666664	0.36755350591255137	0.7552543891862352
GZF1	-0.053579166666666664	7.785093109390127e-08	0.00010797924142724106
H1FX	0.05286458333333333	0.015865512015924073	0.11354212737086095
H2AFY	0.019423958333333335	0.5164280565369681	0.8473029003445224
H2AFZ	0.04529895833333333	0.09782379976234823	0.34935167545593554
HAND1	-0.06382187499999996	0.4502728977228937	0.8125494663569326
HAND2	-0.07252916666666667	0.3348357960383345	0.7227265325741609
HBP1	-0.01442552083333331	0.5781859677100657	0.8513467530087531
HCFC1	-0.011103124999999991	0.6489863330881088	0.8707281876242873
HCFC2	0.0571	0.010848583376779993	0.0970773235070571
HCLS1	-0.02971354166666667	0.6432916320434989	0.8707281876242873
HDAC8	-0.00875104166666666	0.9100448436599728	0.9628010664808409
HDX	0.009436458333333335	0.507051863616704	0.8458107478688369
HEN1	-0.0018406250000000055	0.9472299405557646	0.9777887135237294
HES1	0.013463194444444432	0.2140301799495939	0.5706856310091255
HES2	-0.007137499999999998	0.8691617374961645	0.9476309841556046
HES5	-0.002978935185185168	0.8760727967452888	0.9486671327822841
HES6	0.023971875	0.004825290788916369	0.06899668375491758
HES7	0.014158541666666658	0.07059336031256669	0.28463078707421513
HESX1	0.0058335416666667195	0.6808716348939271	0.8889409853665824
HEY1	0.012317410714285751	0.3362963280714751	0.7230634368299952
HEY2	0.01562291666666668	0.14756967803998955	0.46202966916809374
HHAT	0.05635312499999999	0.006591266789136016	0.08360857959123585
HHEX	0.018745833333333344	0.7369122215830031	0.8938937141034055
HIC1	0.0018312499999999995	0.8040589241875361	0.9255018488366079
HIC2	0.029197135416666662	0.016068679619829225	0.11354212737086095
HIF1A	0.014832118055555541	0.2978794811269961	0.6880549577149533
HINFP	0.029947395833333328	0.005328571170902376	0.07317552687169897
HINFP1	0.001548697916666654	0.8552937232814158	0.9395410684747284
HIRIP3	0.0718875	0.006115792463227398	0.08078670615710859
HIST1H2BN	0.051328125	0.008327450714070816	0.08856172288777776
HIST2H2AB	0.06187812499999999	0.007913666967043207	0.0880677110558477
HIST2H2BE	0.021343749999999998	0.23365789459015662	0.6006477994473269
HIVEP1	-0.010979166666666665	0.7529120874121166	0.9010179261037867
HLCS	0.070840625	0.08622007164873856	0.3263674065267927
HLF	-0.02275848214285714	0.6148665564957339	0.8561016979676214
HLTF	-0.05950833333333333	0.4609547769967421	0.818622632131218
HLX	0.017442708333333324	0.44168174613902544	0.8118312492298485
HMBOX1	0.001630729166666657	0.9448446309211549	0.9777887135237294
HMBX1	-0.028913541666666674	0.722779163702073	0.8932463861028492
HME1	-0.035538541666666666	0.3229780856879124	0.7088142481790104
HME2	-0.004922916666666666	0.8535817566737393	0.9395410684747284
HMG20A	-0.11275416666666666	0.625768618056924	0.8629223253176753
HMGA1	-0.01971770833333336	0.8692958601719429	0.9476309841556046
HMGA2	0.0004041666666666846	0.9898608363131718	0.9998365060747009
HMX1	0.021903472222222234	0.008566679390955926	0.08919497096433614
HMX2	0.01639027777777781	0.5386413835188012	0.8473029003445224
HMX3	0.02679062500000002	0.036005488542758105	0.18774290454438156
HNF1A	-0.008128515625000006	0.8152636951056209	0.930231063302509
HNF1B	0.011940277777777768	0.41172346167039264	0.8023125632451219
HNF4A	5.1838235294150714e-05	0.998613507180002	0.9998365060747009
HNF4G	-0.04728723958333334	0.25952265738124347	0.6359680667628705
HNF6	0.003373958333333333	0.8883262860659231	0.9558638935402912
HNRNPA0	-0.009354166666666663	0.9070626779993021	0.962582964334378
HNRNPA1	0.04522604166666667	0.00900637626963698	0.09040273854810026
HNRNPC	-0.027314583333333364	0.8298565116610357	0.9335311170670123
HNRNPH3	-0.0006927083333333334	0.9913084323346346	0.9998365060747009
HNRNPLL	0.05507708333333333	0.005958119126701922	0.07946068489168813
HOMEZ	0.01049826388888887	0.5774858803070759	0.8513467530087531
HOXA1	0.016246875000000008	0.2204441181682456	0.5790833179912058
HOXA10	0.0008374999999999841	0.9682168089425978	0.9869898791820217
HOXA11	-0.01743124999999999	0.7015353181549191	0.8932463861028492
HOXA13	-0.019530492424242447	0.406465199211325	0.7974076821868568
HOXA2	0.03212057291666672	0.02793143649647534	0.16075063245066928
HOXA3	-0.0034208333333333313	0.956606103074916	0.9804162949885334
HOXA4	0.020346875	0.5701807773930152	0.8507912906681038
HOXA5	-0.041932986111111126	0.4826844123663007	0.838907284292254
HOXA6	0.055240624999999995	0.010837957612588867	0.0970773235070571
HOXA7	0.016650000000000012	0.6072395074056226	0.8540854551915518
HOXA9	0.0036918402777777956	0.7830841265622369	0.9173460165049178
HOXB1	-0.06532083333333331	0.4270252582793476	0.8053971598870568
HOXB13	-0.00896697916666668	0.6151969429936722	0.8561016979676214
HOXB2	0.03728932291666666	0.09212319232224046	0.33536710695786753
HOXB3	0.018795486111111134	0.32017362052916215	0.7048901772602348
HOXB4	0.023449739583333365	0.19543275099535054	0.5346454154448742
HOXB5	0.01332458333333337	0.15207806591030631	0.4659661952295713
HOXB6	0.0533859375	0.00778969364510866	0.0880677110558477
HOXB7	-0.002908854166666669	0.9268669124626683	0.9709700963638376
HOXB8	0.012480468749999998	0.49145003077875443	0.8420177722787211
HOXB9	0.01888020833333333	0.1423777139770054	0.4508627609271838
HOXC10	0.012365476190476222	0.35667710740366443	0.7405855508516206
HOXC11	0.008573363095238082	0.7002921843034308	0.8932463861028492
HOXC12	0.02694869791666667	0.16601013558001862	0.4878306314607751
