tf	diff	p_val	pval_adj
CTCF	-0.014657426105595651	0.4973643524764503	0.8719147153698102
CTCFL	0.00995363267148016	0.6000744534555996	0.9136150021327296
CUX1	-0.0038209201673777525	0.5863093703152165	0.9086006357912463
CUX2	-0.0032729789840123882	0.6668681525179565	0.9299205384480677
CXXC1	0.0004516019855595743	0.9792972487431604	0.9896425805102816
CYB5R1	0.04210692689530686	9.005512572624493e-13	1.2490645938230172e-09
CYCS	0.025754535198555955	0.018355167574214327	0.146313893249628
DAB2	-0.011377639891696753	0.6886178188444785	0.9299205384480677
DAZAP1	0.0585428023465704	1.0442901332803817e-06	5.5708862109995747e-05
DBP	0.007147518050541528	0.5103245307824456	0.8746840813871071
DBX2	0.009905009025270757	0.35102963925015074	0.8365398430324329
DDIT3	-0.009978497292418766	0.40122384923409005	0.8480018195636357
DDX20	0.022029038808664254	0.17521388235327653	0.6300881109877206
DDX4	0.049269178700361016	0.0017475686455480732	0.02793243501507577
DDX43	0.02438923736462094	0.2001366676551849	0.6636221043636695
DDX53	-0.015908145306859196	0.6185126643058363	0.9165475414438684
DGCR8	-0.007841493682310463	0.7970479477866449	0.9491552234415056
DHX36	0.07072362364620939	1.3540488262910457e-11	9.390328610328403e-09
DIABLO	0.03012653429602888	0.23815938741976006	0.7201280505172613
DIS3	0.03707912906137184	0.0012303097659590967	0.021067156115867496
DLX1	0.014956223676293613	0.06448556329285354	0.35075088740073673
DLX2	0.002027486462093865	0.8823716833421124	0.9636610431460708
DLX3	0.015413011432009627	0.2802892988828875	0.7759705739532236
DLX4	0.00038816185318893415	0.9766675700840064	0.9896425805102816
DLX5	0.014599428399518655	0.1690142731895445	0.6169020971418375
DLX6	0.008886620036101106	0.5509447277741033	0.8937547806113231
DMBX1	0.003095600180505413	0.766206115888917	0.9461528147351991
DMC1	0.003151218411552352	0.7132660729640613	0.9410062706551666
DMRT1	-0.021846307160048137	0.41222674781912494	0.8480018195636357
DMRT3	-0.0016831904332130013	0.9148455738073288	0.9775738142301734
DMRTA1	-0.0037657039711191387	0.8250834268646169	0.9544543061394692
DMRTA2	-0.015285063176895299	0.3846949633818013	0.8438432517017184
DMRTC2	0.012263109205776175	0.2741201459046903	0.7682981184092867
DNMT3A	0.013524819494584832	0.3795576442008033	0.8438432517017184
DPRX	0.010666245487364619	0.47076793300742903	0.8670353442634665
DRGX	0.002950338447653432	0.8709362055387092	0.961316955608235
DTL	0.02017398465703971	0.3927826362109781	0.8480018195636357
DUS3L	0.08301568140794223	5.916878770093554e-10	1.421365312622245e-07
DUSP22	-0.0697345667870036	0.19501338026506557	0.6629112541308767
DUSP26	0.02410248194945849	0.15395227728578734	0.5866258477895249
DUX4	-0.042992232626353766	0.24265120421144976	0.7269054432857037
DUXA	-0.019592581227436817	0.3464267630671495	0.8330503828048708
E2F1	0.0051353749589760495	0.465442710604586	0.8670353442634665
E2F2	-0.000253635894791146	0.9706001180382071	0.9896425805102816
E2F3	-0.002331301572975751	0.715631628815989	0.9410062706551666
E2F4	0.006709074499507715	0.5009446094339368	0.8720982506695629
E2F5	0.03542361236462094	6.256889573906167e-08	6.19878988500561e-06
E2F6	0.027707465591155236	0.000437724563882169	0.0090615517926055
E2F7	0.012702278880866419	0.046402729032469746	0.27982863116537193
E2F8	0.012650983754512651	0.10295211638527742	0.4621183994381223
E4F1	-0.004692057761732836	0.8013415765320858	0.9491552234415056
EBF1	-0.009283331019161355	0.6047546106993418	0.9165475414438684
EBF3	0.020447061146209373	0.17769027776494267	0.6329757601503343
ECSIT	0.04388551444043322	0.06579644914620963	0.35509601154004966
EDN1	0.010981182310469309	0.5427480679728267	0.8935805311339169
EEF1D	-0.00015810018050541053	0.9953040777199507	0.9974615287554709
EGR1	0.0066955793529575175	0.7391523201982161	0.9461528147351991
EGR2	0.005210322653429605	0.6794496259834484	0.9299205384480677
EGR3	0.0020970667870036028	0.8440046645251336	0.9581076294634634
EGR4	0.011986186823104684	0.11389334415367143	0.4950577346112671
EHF	0.025533770306859202	0.01583302757401787	0.13472643708688828
EIF5A2	-0.02617003610108304	0.4284768902508266	0.853601455460178
ELF1	0.020593468985887757	0.029270271388714242	0.20197943490620227
ELF2	0.012322039711191335	0.34022841339714227	0.8330503828048708
ELF3	0.012888330324909734	0.2749087182339143	0.7682981184092867
ELF4	0.025505442238267145	0.004881531931922094	0.05991756450952163
ELF5	0.02580913808664261	0.019361471692748315	0.1500243644572174
ELK1	0.01248713673285199	0.15124775605235902	0.5795045238801712
ELK3	0.006023581743166591	0.5269880237761018	0.8870538701182684
ELK4	0.011490652398143376	0.24759044231812025	0.7281294995094909
EMX1	-0.00889564154632972	0.532037701107127	0.8903002223144684
EMX2	-0.0023560379061371844	0.8183730050855145	0.9535324911945854
EN1	0.011144870637785811	0.3480594803739513	0.8352223170911254
EN2	-0.0006656859205776203	0.9656920738010635	0.9879996762957182
ENO1	-0.0014348826714801477	0.9601449547763563	0.9879996762957182
EOMES	-0.004687738525012884	0.835532943552411	0.9581076294634634
EP300	0.019310085740072196	0.1299038576523795	0.5314945444361368
EPAS1	-0.0011247818892900288	0.9307812063851666	0.9792859383727099
ERF	0.013528235559566809	0.19076253160136	0.654919879532392
ERG	0.024988825073843115	0.002256274976711075	0.03438959772195891
ERR1	0.00213431859205776	0.8688006678514215	0.9611784756519935
ERR2	-0.006269449458483754	0.7127694074584043	0.9410062706551666
ERR3	-0.002972901624548732	0.8690106766168708	0.9611784756519935
ESR1	-0.00785897262334536	0.6439244181852368	0.9253677705677824
ESR2	-0.016803220087674063	0.30471085893132427	0.8056287544568195
ESRP1	0.004177256317689525	0.8076731958368382	0.9518775203499551
ESRP2	0.007243163357400717	0.713827263292625	0.9410062706551666
ESRRA	-0.003382526431150071	0.7839996553552673	0.9491552234415056
ESRRB	-0.010564905234657043	0.6117095546979994	0.9165475414438684
ESRRG	-0.004665286552346579	0.7265333662675458	0.9438586300684698
ESX1	0.012558080840639516	0.35968694974058757	0.8438432517017184
ETFB	-0.030944404332129957	0.396844595617986	0.8480018195636357
ETS1	0.016343456678700363	0.057312705522405666	0.3205351716111962
ETS2	0.007969611913357398	0.2938780513188673	0.7961110491782597
ETV1	0.026058308263136785	0.0153730535986057	0.1333437796329033
ETV2	0.017598085890493383	0.07489724318039595	0.38745661585050034
ETV3	0.018459809341155237	0.007458408953104793	0.08081885326528397
ETV4	0.021117975909469584	0.018347095533510955	0.146313893249628
ETV5	0.018591091305655845	0.005390265129799059	0.06335845538162115
ETV6	0.017448085353274884	0.015580788936744227	0.13422704506375308
ETV7	-0.003220141395908545	0.7906761648178675	0.9491552234415056
EVI1	-0.011191110108303252	0.46593417609736665	0.8670353442634665
EVX1	0.016297236010830312	0.13863486046342752	0.5557414782161098
EVX2	0.004208874849578811	0.7003530003827192	0.9403578039988688
EWSR1	0.004551556859205774	0.8312941170981991	0.956057164523385
EWSR1-FLI1	0.0034127707581227476	0.6422530219407733	0.9253677705677824
EXO5	0.011053971119133574	0.7670375623905175	0.9461528147351991
EXOSC3	0.06960135379061372	2.1888242773291082e-07	1.7536415507257503e-05
EZH2	-0.004333551444043321	0.8099480087003939	0.9518775203499551
EZR	-0.006904264440433211	0.8455851915837415	0.9581076294634634
FAM127B	0.0012762409747292536	0.9535441664287958	0.9879996762957182
FERD3L	0.013355911552346562	0.23855633723558842	0.7201280505172613
FEV	0.016570239169675087	0.12477659051996277	0.5213438057415504
FEZ1	0.020135446750902508	0.5688970975337961	0.9068846292880941
FEZF1	-0.016006723826714794	0.4206000361496198	0.8500361627545182
FEZF2	-0.0281259476534296	0.3279513601731189	0.8270337028365744
FGF19	0.014836913357400713	0.3597259656875753	0.8438432517017184
FHL2	0.001421367328519857	0.9540425674512244	0.9879996762957182
FIGLA	-0.006941218411552347	0.6850950101687343	0.9299205384480677
FIP1L1	-0.01989776624548737	0.5559736672514808	0.8954871433379367
FLI1	0.020463302873044518	0.0043582484854009975	0.053972237939742713
FOS	-0.006443095667870047	0.5179340350524146	0.8814411124143547
FOSB	-0.0011962770758122757	0.9376564454376721	0.981673181950337
FOSL1	-0.015257214575812281	0.24561113420354724	0.7281294995094909
FOSL2	-0.00948830381317689	0.43913170170819393	0.8578530567172746
FOXA1	-0.009712858754512645	0.7332832798633389	0.9458218784053519
FOXA2	-0.011197672769468793	0.6890443118149963	0.9299205384480677
FOXA3	0.001702504512635386	0.9216745092646796	0.9792859383727099
FOXB1	0.006251328004125839	0.4561196472525183	0.865557060894383
FOXC1	0.009165275270758118	0.3332195701148861	0.8297586063722568
FOXC2	0.005710397864019258	0.5869015313771841	0.9086006357912463
FOXD1	-0.011257430806257525	0.5456462358343487	0.8935805311339169
FOXD2	-0.008648849277978321	0.5040692872244722	0.8720982506695629
FOXD3	-0.004540825812274364	0.7052586692001739	0.9410062706551666
FOXE1	-0.004661665162454871	0.5678390446217897	0.9068846292880941
FOXF1	-0.007849057987364627	0.7715487963404608	0.9461528147351991
FOXF2	-0.008995415162454862	0.6221941837631901	0.9165475414438684
FOXG1	-0.019183619133574005	0.460932527969364	0.8662783418611218
FOXH1	0.01563460063176895	0.09753444276327643	0.4479479209028623
FOXI1	-0.004939767599277993	0.7525973800614623	0.9461528147351991
FOXJ1	-0.0022651398916967505	0.9098881683300611	0.9749433017695334
FOXJ2	-0.005054535198555969	0.8197901586415213	0.9535324911945854
FOXJ3	-0.017309592170577613	0.4233061448131987	0.8500361627545182
FOXK1	-0.009954798435619736	0.7364662342864423	0.9461528147351991
FOXK2	-0.006409029031287615	0.8140917340371853	0.9535324911945854
FOXL1	-0.0041769629963899005	0.8513117974421817	0.9581076294634634
FOXM1	0.00777124699157641	0.3078460333079912	0.8067619461755683
FOXN1	0.0020622217208182865	0.7744670301940029	0.9461528147351991
FOXN3	-0.034939226083032494	0.037105061518416534	0.23716460979743656
FOXO1	-0.03033108561113978	0.2873372605550065	0.7891817433461269
FOXO3	-0.02609364128651133	0.4315007144494649	0.8543567346614196
FOXO4	-0.01339321600481349	0.4818114356207075	0.8670353442634665
FOXO6	-0.01639205400120338	0.3818899437969956	0.8438432517017184
FOXP1	-0.011699069895707973	0.6112968622213355	0.9165475414438684
FOXP2	-0.019145284296028874	0.46719080070265984	0.8670353442634665
FOXP3	-0.002633320171480151	0.8794117897681969	0.9627045033790912
FOXP4	0.015562906137184106	0.4796679800829676	0.8670353442634665
FOXQ1	0.017892678249097467	0.08912564847546323	0.4307222105765418
FUBP1	-0.015160458032490984	0.25999044958981066	0.7435361332292889
GABPA	0.01728627908142801	0.09211448449553736	0.4375438013538025
GADD45A	0.03384514891696751	0.16019494453678168	0.6005145623581519
GAR1	-0.006270351985559586	0.8737570536510111	0.961316955608235
GATA1	-0.034141378046028896	0.21777623310127886	0.6883908490176309
GATA2	-0.028420108303249078	0.300585022806932	0.8033791483340305
GATA3	-0.013174520966398234	0.5055277530918014	0.8720982506695629
GATA4	-0.015594048962093869	0.4980556319136237	0.8719147153698102
GATA5	-0.009986773465703987	0.6203949004254858	0.9165475414438684
GATA6	-0.041772907265342975	0.1789821627748014	0.633997354423312
GBX1	0.009292040839350167	0.49763721527048865	0.8719147153698102
GBX2	0.006350101534296028	0.6294177265973149	0.922720809014195
GCM1	0.01211923510830324	0.1382605485985835	0.5557414782161098
GCM2	0.010493061823104687	0.4717953777673163	0.8670353442634665
GCR	0.015063898916967501	0.1671139119572339	0.6139937562777831
GFI1	-0.027073592057761737	0.2487052428736594	0.7281294995094909
GFI1B	-0.0053280911552346655	0.796309534102084	0.9491552234415056
GIT2	0.04571712545126353	0.014370654291782171	0.12859417743678628
GLI1	-0.025495137635379056	0.27336376259896916	0.7682981184092867
GLI2	0.018487122066787015	0.12448213498739259	0.5213438057415504
GLI3	0.00558631919374249	0.6489638962848214	0.9253677705677824
GLIS1	-0.017774236612515038	0.37203227528581595	0.8438432517017184
GLIS2	-0.00041295502406738654	0.9585692030302718	0.9879996762957182
GLIS3	-0.012774511131167267	0.45442119088192057	0.865557060894383
GLTPD1	0.07519404332129964	6.196961669961241e-08	6.19878988500561e-06
GLYCTK	0.031037500000000003	0.01769425413480388	0.1443642969704293
GMEB1	0.021714387785800232	0.11471285324148339	0.4950577346112671
GMEB2	-0.00041058463698355474	0.9568492194900893	0.9879996762957182
GOT1	-0.019330843862815885	0.4166492771291024	0.8480652278523351
GPAM	-0.10179882671480142	0.13992391115673006	0.5592924056898692
GPANK1	0.01581996841155235	0.6892273349132036	0.9299205384480677
GPD1	-0.024763560469314078	0.48924536304630206	0.8677536042777763
GRHL1	0.010940277777777792	0.0967862161104623	0.44598831144588447
GRHL2	-0.0004579905879319168	0.9711199510383219	0.9896425805102816
GRHPR	0.021762048736462092	0.4679290431258355	0.8670353442634665
GSC	0.015360458032490979	0.2852385997983957	0.7865326797621767
GSC2	0.025634256543321306	0.0038021664020862194	0.0495484144077113
GSX1	-0.004007615072202174	0.7985325894476247	0.9491552234415056
GSX2	0.009469855595667868	0.3402134016346453	0.8330503828048708
GTF2B	0.0367197202166065	0.0842084896113003	0.4186278677092241
GTF2F1	0.024550451263537908	0.0028843488037505966	0.0408223652122661
GTF2H3	0.03413916967509026	0.1822244757872284	0.6422086144107421
GTF2I	-0.010853813176895294	0.6640349933690943	0.9299205384480677
GTF3C2	-0.03332181859205776	0.51144108868417	0.8746840813871071
GTF3C5	0.004005776173285208	0.856752673529363	0.9590927830389238
GTPBP1	0.01842046480144404	0.46710982147532376	0.8670353442634665
GTPBP6	-0.026275338447653417	0.5474308834845599	0.8935805311339169
GZF1	-0.0050148916967509005	0.6670123013335763	0.9299205384480677
H1FX	0.005626782490974723	0.8387044005499907	0.9581076294634634
H2AFY	0.002579219314079423	0.9258120628983053	0.9792859383727099
H2AFZ	0.009646976534296026	0.6162147154240585	0.9165475414438684
HAND1	-0.011404766471119113	0.47824105778255566	0.8670353442634665
HAND2	0.014765613718411556	0.4374623879551146	0.8578530567172746
HBP1	-0.004346626805054148	0.696811325753068	0.9374173703389964
HCFC1	-0.01343984657039711	0.1428314653918933	0.5644080982864843
HCFC2	-0.08987773014440431	0.187688196850509	0.6548847890055338
HCLS1	0.01627540613718411	0.21941689044375093	0.6885561672522877
HDAC8	0.007060130866425991	0.8078880099276324	0.9518775203499551
HDX	0.019912161552346576	0.01255460346776301	0.12009127592956756
HEN1	0.0245533619133574	0.0116498471091754	0.11221068014184916
HES1	-0.00011080400120336634	0.9903178740020582	0.9946204860542033
HES2	-0.011317396209386283	0.410658833381338	0.8480018195636357
HES5	0.00519053600080225	0.540138636364035	0.8935805311339169
HES6	0.002759296028880868	0.82365667670207	0.9535991741116621
HES7	0.00940596119133574	0.36071821319900377	0.8438432517017184
HESX1	0.011871520758122742	0.09315639781171911	0.4379929619147607
HEY1	-0.0031515568592057758	0.7731369249552489	0.9461528147351991
HEY2	-0.0019023488267147781	0.8278567418997416	0.9556938372998696
HHAT	0.041879535198555945	0.030016819017088258	0.20408494106226185
HHEX	0.04051863718411551	0.0461166781706491	0.2793180463872939
HIC1	0.016384408844765344	0.013342369364607752	0.12255540601795333
HIC2	0.019766403429602883	0.11276658552859849	0.49413915137114206
HIF1A	0.0017000037605294782	0.8989786215680791	0.9718498426460839
HINFP	0.01686321074007219	0.02728694519594638	0.19276448979032157
HINFP1	0.00155387522563177	0.7749312166829028	0.9461528147351991
HIRIP3	0.04200841606498196	0.005274353610056736	0.06306490049266114
HIST1H2BN	-0.010917915162454876	0.6747582850933644	0.9299205384480677
HIST2H2AB	0.04257531588447655	0.0068788372811788975	0.0761416211006426
HIST2H2BE	0.029940613718411564	0.05581255443315776	0.3134089595092705
HIVEP1	0.007566583935018044	0.6482916861147194	0.9253677705677824
HLCS	0.02255058664259927	0.4753407343100079	0.8670353442634665
HLF	0.0024921496260959346	0.7709615971610262	0.9461528147351991
HLTF	0.012428971119133561	0.5671671679919541	0.9068846292880941
HLX	0.004115252707581223	0.6861967515376297	0.9299205384480677
HMBOX1	-0.04487955776173285	0.19547995886051087	0.6629112541308767
HMBX1	-0.020819111010830317	0.4420281430631182	0.8581591170440146
HME1	-0.011644652527075805	0.3915284382464693	0.8480018195636357
HME2	-0.00628607851985559	0.766257981351562	0.9461528147351991
HMG20A	-0.0009258799638989165	0.9835233631301561	0.9906658712138899
HMGA1	0.02818182160048134	0.22449023487113987	0.6997459093500367
HMGA2	0.007287605294825507	0.4454209807834669	0.8628476261824981
HMX1	0.015452151022864007	0.007893217275556782	0.08486738264493997
HMX2	0.004882047232250303	0.6462252164116142	0.9253677705677824
HMX3	0.01585574608904934	0.08237685336726347	0.41611847509108507
HNF1A	-0.000360085740072201	0.964801252379679	0.9879996762957182
HNF1B	0.004852474428399523	0.5460163473548947	0.8935805311339169
HNF4A	0.010896725684858784	0.083475186363681	0.41797864074521857
HNF4G	0.002113131768953065	0.8381145470275299	0.9581076294634634
HNF6	0.004463018953068592	0.6795895448616509	0.9299205384480677
HNRNPA0	0.017510649819494586	0.4525989560367726	0.865557060894383
HNRNPA1	0.016113086642599278	0.5330091152617521	0.890424164553341
HNRNPC	0.02198183664259927	0.3796660658103451	0.8438432517017184
HNRNPH3	-0.02161658393501805	0.6528721929732342	0.9271922488564422
HNRNPLL	-0.0021599729241877294	0.921877968311084	0.9792859383727099
HOMEZ	0.011694599879663044	0.33523456439616917	0.8305981142461921
HOXA1	-0.003786830625752101	0.8432244581154305	0.9581076294634634
HOXA10	0.00242535537003611	0.8304240584839565	0.9558491030018653
HOXA11	-0.0004361462093862775	0.9775738464797317	0.9896425805102816
HOXA13	0.016061162618969484	0.04610091651138354	0.2793180463872939
HOXA2	-0.0025327504512635407	0.8842872513745478	0.9642346050758631
HOXA3	-0.0064242328519855535	0.639517199394652	0.9253677705677824
HOXA4	-0.020194866877256315	0.37345694435041643	0.8438432517017184
HOXA5	0.002411868231046929	0.8898366587610755	0.9656647031754564
HOXA6	0.03720100406137185	0.002189767181046769	0.03374674533457632
HOXA7	0.005223849277978344	0.6938485834569483	0.9343378497619295
HOXA9	0.0009215252707581272	0.9044251715815462	0.9733451871547979
HOXB1	-0.03509848826714803	0.14552303993847804	0.5697336201649836
HOXB13	0.011655776173285195	0.10478989506692589	0.46638726959284144
HOXB2	0.016830302346570396	0.2678666683776379	0.7566824216696207
HOXB3	0.005815463297232246	0.6023951905385366	0.9151392434577769
HOXB4	-0.002544336642599253	0.8904723542620107	0.9656647031754564
HOXB5	-0.0034099503610108273	0.7866747691401885	0.9491552234415056
HOXB6	0.03281526398916967	0.009291279990399406	0.09617168169167147
HOXB7	0.0015155460288808764	0.873581994206921	0.961316955608235
